cohort allele allele_count all_alleles_count
19 4 39 15
19 4 40 8
19 4 41 3
19 4 42 1
19 4 43 3
19 5 1 49096
19 5 2 102534
19 5 3 147157
19 5 4 169685
19 5 5 162566
19 5 6 133052
19 5 7 95985
19 5 8 60905
19 5 9 35018
19 5 10 18143
19 5 11 8689
19 5 12 3661
19 5 13 1444
19 5 14 497
19 5 15 166
19 5 16 48
19 5 17 18
19 5 18 2
19 5 19 1
19 6 1 15043
19 6 2 51300
19 6 3 106482
19 6 4 160335
19 6 5 185011
19 6 6 172703
19 6 7 134163
19 6 8 87643
19 6 9 48524
19 6 10 23238
19 6 11 9147
19 6 12 3130
19 6 13 864
19 6 14 212
19 6 15 34
19 6 16 4
19 7 1 28235
19 7 2 77454
19 7 3 137509
19 7 4 179095
19 7 5 185190
19 7 6 156331
19 7 7 110870
19 7 8 65923
19 7 9 33169
19 7 10 14147
19 7 11 5213
19 7 12 1531
19 7 13 355
19 7 14 59
19 7 15 8
19 8 1 7467
19 8 2 24655
19 8 3 54440
19 8 4 90753
19 8 5 123896
19 8 6 143081
19 8 7 145658
19 8 8 129722
19 8 9 103670
19 8 10 73756
19 8 11 47854
19 8 12 28039
19 8 13 14590
19 8 14 6809
19 8 15 2888
19 8 16 1127
19 8 17 330
19 8 18 94
19 8 19 31
19 8 20 7
19 9 1 171
19 9 2 844
19 9 3 2916
19 9 4 7565
19 9 5 16328
19 9 6 30372
19 9 7 47961
19 9 8 68110
19 9 9 86548
19 9 10 100864
19 9 11 107632
19 9 12 106307
19 9 13 98481
19 9 14 85242
19 9 15 70110
19 9 16 53030
19 9 17 39879
19 9 18 28004
19 9 19 18797
19 9 20 12357
19 9 21 7709
19 9 22 4686
19 9 23 2722
19 9 24 1592
19 9 25 845
19 9 26 459
19 9 27 243
19 9 28 123
19 9 29 49
19 9 30 21
19 9 31 13
19 9 32 3
19 9 33 1
19 10 1 375321
19 10 2 374459
19 10 3 125232
19 11 1 187629
19 11 2 187692
19 11 3 62770
19 12 4 148104
19 12 5 207449
19 12 6 236994
19 12 7 193559
19 12 8 121275
19 12 9 60889
19 12 10 23432
19 12 11 6842
19 12 12 1326
19 12 13 130
19 13 1 828
19 13 2 4926
19 13 3 17956
19 13 4 46972
19 13 5 91102
19 13 6 137805
19 13 7 169309
19 13 8 169833
19 13 9 142775
19 13 10 101860
19 13 11 62278
19 13 12 32299
19 13 13 14376
19 13 14 5404
19 13 15 1690
19 13 16 416
19 13 17 86
19 13 18 14
19 14 2 39461
19 14 3 157797
19 14 4 264617
19 14 5 251674
19 14 6 167104
19 14 7 83816
19 14 8 29304
19 14 9 5734
19 14 10 493
19 15 6 1762
19 15 7 12902
19 15 8 43073
19 15 9 89639
19 15 10 134125
19 15 11 159194
19 15 12 159974
19 15 13 139670
19 15 14 108110
19 15 15 72809
19 15 16 42825
19 15 17 21816
19 15 18 9462
19 15 19 3387
19 15 20 984
19 15 21 222
19 15 22 37
19 15 23 9
19 16 1 2907
19 16 2 13570
19 16 3 39968
19 16 4 82517
19 16 5 129784
19 16 6 162760
19 16 7 168212
19 16 8 147667
19 16 9 109969
19 16 10 71194
19 16 11 40039
19 16 12 19182
19 16 13 7942
19 16 14 2928
19 16 15 822
19 16 16 194
19 16 17 41
19 16 18 3
19 16 19 1
19 17 5 4
19 17 6 40
19 17 7 159
19 17 8 618
19 17 9 2075
19 17 10 5694
19 17 11 13038
19 17 12 25963
19 17 13 45931
19 17 14 70117
19 17 15 95788
19 17 16 117651
19 17 17 128254
19 17 18 126677
19 17 19 112788
19 17 20 91012
19 17 21 66665
19 17 22 44293
19 17 23 26525
19 17 24 14438
19 17 25 7102
19 17 26 3168
19 17 27 1334
19 17 28 456
19 17 29 152
19 17 30 42
19 17 31 11
19 17 32 4
19 17 34 1
19 18 1 499954
19 18 2 250134
19 19 1 33300
19 19 2 94726
19 19 3 162496
19 19 4 188611
19 19 5 173588
19 19 6 140107
19 19 7 100860
19 19 8 60227
19 19 9 28286
19 19 10 9975
19 19 11 2433
19 19 12 400
19 19 13 33
19 20 5 6
19 20 6 30
19 20 7 343
19 20 8 1852
19 20 9 7473
19 20 10 22161
19 20 11 51977
19 20 12 95981
19 20 13 144445
19 20 14 176127
19 20 15 176016
19 20 16 143970
19 20 17 96104
19 20 18 51947
19 20 19 22183
19 20 20 7210
19 20 21 1779
19 20 22 347
19 20 23 46
19 20 24 3
19 21 3 93493
19 21 4 312428
19 21 5 375204
19 21 6 187571
19 21 7 31304
19 22 1 250203
19 22 2 125007
19 23 1 248919
19 23 2 125290
19 24 5 1000000
19 25 4 979
19 25 5 9742
19 25 6 43841
19 25 7 116965
19 25 8 204296
19 25 9 247196
19 25 10 205652
19 25 11 116880
19 25 12 43807
19 25 13 9713
19 25 14 929
19 26 1 5604
19 26 2 26718
19 26 3 75859
19 26 4 145449
19 26 5 202664
19 26 6 207297
19 26 7 163835
19 26 8 100195
19 26 9 48274
19 26 10 17924
19 26 11 4802
19 26 12 776
19 26 13 57
19 27 3 64
19 27 4 879
19 27 5 5693
19 27 6 21660
19 27 7 57582
19 27 8 111798
19 27 9 165616
19 27 10 193100
19 27 11 176671
19 27 12 130497
19 27 13 78307
19 27 14 38083
19 27 15 14694
19 27 16 4290
19 27 17 951
19 27 18 108
19 27 19 7
19 28 3 1000000
19 29 5 1000000
19 30 1 54800
19 30 2 164460
19 30 3 272747
19 30 4 273217
19 30 5 164630
19 30 6 54502
19 30 7 7862
19 31 1 54502
19 31 2 164630
19 31 3 273217
19 31 4 272747
19 31 5 164460
19 31 6 54800
19 31 7 7782
19 33 2 1000000
19 35 2 1000000
20 0 7 1
20 0 163 1
20 1 72 1
20 1 107 1
20 1 110 3
20 1 111 1
20 1 112 5
20 1 113 5
20 1 114 10
20 1 115 7
20 1 116 9
20 1 117 22
20 1 118 26
20 1 119 44
20 1 120 42
20 1 121 66
20 1 122 73
20 1 123 104
20 1 124 144
20 1 125 176
20 1 126 215
20 1 127 278
20 1 128 350
20 1 129 451
20 1 130 541
20 1 131 713
20 1 132 835
20 1 133 1053
20 1 134 1276
20 1 135 1488
20 1 136 1747
20 1 137 2227
20 1 138 2461
20 1 139 2954
20 1 140 3414
20 1 141 4122
20 1 142 4662
20 1 143 5540
20 1 144 6220
20 1 145 7041
20 1 146 8172
20 1 147 9006
20 1 148 10080
20 1 149 11392
20 1 150 12346
20 1 151 13822
20 1 152 14857
20 1 153 16061
20 1 154 17646
20 1 155 18798
20 1 156 20301
20 1 157 21515
20 1 158 22822
20 1 159 23629
20 1 160 24906
20 1 161 26066
20 1 162 26625
20 1 163 27611
20 1 164 28053
20 1 165 28938
20 1 166 29159
20 1 167 29077
20 1 168 29553
20 1 169 29304
20 1 170 29172
20 1 171 28652
20 1 172 27890
20 1 173 27519
20 1 174 26516
20 1 175 25596
20 1 176 24501
20 1 177 23510
20 1 178 22219
20 1 179 20895
20 1 180 19516
20 1 181 18326
20 1 182 16935
20 1 183 15779
20 1 184 14568
20 1 185 13169
20 1 186 12112
20 1 187 10886
20 1 188 9848
20 1 189 8631
20 1 190 7856
20 1 191 6850
20 1 192 6074
20 1 193 5348
20 1 194 4586
20 1 195 4011
20 1 196 3475
20 1 197 2896
20 1 198 2544
20 1 199 2167
20 1 200 1834
20 1 201 1431
20 1 202 1227
20 1 203 1007
20 1 204 842
20 1 205 724
20 1 206 597
20 1 207 449
20 1 208 350
20 1 209 308
20 1 210 222
20 1 211 185
20 1 212 139
20 1 213 131
20 1 214 107
20 1 215 80
20 1 216 65
20 1 217 37
20 1 218 40
20 1 219 30
20 1 220 22
20 1 221 13
20 1 222 10
20 1 223 1
20 1 224 6
20 1 225 9
20 1 226 5
20 1 227 6
20 1 228 4
20 1 229 3
20 1 230 2
20 1 234 1
20 2 2 2
20 2 3 13
20 2 4 48
20 2 5 159
20 2 6 429
20 2 7 1033
20 2 8 2150
20 2 9 4154
20 2 10 7324
20 2 11 11829
20 2 12 18093
20 2 13 25672
20 2 14 34595
20 2 15 43692
20 2 16 52648
20 2 17 61780
20 2 18 68345
20 2 19 72499
20 2 20 74696
20 2 21 73586
20 2 22 70598
20 2 23 65834
20 2 24 59570
20 2 25 52106
20 2 26 44486
20 2 27 36847
20 2 28 29785
20 2 29 23593
20 2 30 18079
20 2 31 13787
20 2 32 10022
20 2 33 7237
20 2 34 5192
20 2 35 3461
20 2 36 2455
20 2 37 1518
20 2 38 1049
20 2 39 673
20 2 40 404
20 2 41 233
20 2 42 133
20 2 43 92
20 2 44 41
20 2 45 33
20 2 46 16
20 2 47 3
20 2 48 3
20 2 49 2
20 2 50 1
20 3 2 17
20 3 3 87
20 3 4 254
20 3 5 641
20 3 6 1378
20 3 7 2684
20 3 8 4593
20 3 9 7307
20 3 10 11255
20 3 11 15914
20 3 12 21332
20 3 13 27741
20 3 14 34078
20 3 15 40751
20 3 16 47233
20 3 17 52208
20 3 18 56892
20 3 19 59925
20 3 20 61307
20 3 21 61300
20 3 22 60253
20 3 23 57482
20 3 24 54150
20 3 25 49838
20 3 26 45184
20 3 27 39951
20 3 28 34841
20 3 29 29978
20 3 30 25443
20 3 31 21000
20 3 32 17103
20 3 33 13676
20 3 34 11076
20 3 35 8630
20 3 36 6410
20 3 37 5062
20 3 38 3624
20 3 39 2738
20 3 40 2013
20 3 41 1481
20 3 42 1041
20 3 43 728
20 3 44 480
20 3 45 318
20 3 46 247
20 3 47 137
20 3 48 90
20 3 49 51
20 3 50 29
20 3 51 20
20 3 52 13
20 3 53 8
20 3 54 5
20 3 55 2
20 3 56 1
20 4 9 1
20 4 10 1
20 4 11 4
20 4 12 6
20 4 13 17
20 4 14 21
20 4 15 66
20 4 16 127
20 4 17 191
20 4 18 305
20 4 19 520
20 4 20 854
20 4 21 1404
20 4 22 2033
20 4 23 3078
20 4 24 4228
20 4 25 5827
20 4 26 7846
20 4 27 10156
20 4 28 12982
20 4 29 16243
20 4 30 19507
20 4 31 23583
20 4 32 27482
20 4 33 31209
20 4 34 34800
20 4 35 38800
20 4 36 42149
20 4 37 44703
20 4 38 46905
20 4 39 48458
20 4 40 49489
20 4 41 49260
20 4 42 48413
20 4 43 47600
20 4 44 45264
20 4 45 42460
20 4 46 39704
20 4 47 36582
20 4 48 32992
20 4 49 29715
20 4 50 25979
20 4 51 22620
20 4 52 19533
20 4 53 16586
20 4 54 14159
20 4 55 11660
20 4 56 9705
20 4 57 7728
20 4 58 6277
20 4 59 4966
20 4 60 3987
20 4 61 3033
20 4 62 2335
20 4 63 1743
20 4 64 1334
20 4 65 974
20 4 66 684
20 4 67 519
20 4 68 344
20 4 69 265
20 4 70 201
20 4 71 131
20 4 72 86
20 4 73 52
20 4 74 41
20 4 75 29
20 4 76 16
20 4 77 14
20 4 78 8
20 4 79 2
20 4 80 1
20 4 81 1
20 4 83 1
20 4 84 1
20 5 1 2624
20 5 2 9113
20 5 3 21743
20 5 4 39965
20 5 5 59294
20 5 6 78323
20 5 7 92681
20 5 8 101721
20 5 9 102875
20 5 10 97425
20 5 11 87898
20 5 12 76339
20 5 13 62351
20 5 14 48904
20 5 15 37418
20 5 16 27108
20 5 17 18889
20 5 18 13108
20 5 19 8581
20 5 20 5458
20 5 21 3383
20 5 22 1960
20 5 23 1202
20 5 24 633
20 5 25 351
20 5 26 169
20 5 27 82
20 5 28 42
20 5 29 17
20 5 30 7
20 5 31 6
20 5 32 1
20 6 1 3
20 6 2 11
20 6 3 35
20 6 4 182
20 6 5 615
20 6 6 1527
20 6 7 3323
20 6 8 6491
20 6 9 11721
20 6 10 19040
20 6 11 28159
20 6 12 38732
20 6 13 50271
20 6 14 60362
20 6 15 70289
20 6 16 76929
20 6 17 79824
20 6 18 80288
20 6 19 77466
20 6 20 71722
20 6 21 65022
20 6 22 56341
20 6 23 47482
20 6 24 38932
20 6 25 31024
20 6 26 24010
20 6 27 18198
20 6 28 13454
20 6 29 9521
20 6 30 6627
20 6 31 4579
20 6 32 2964
20 6 33 1926
20 6 34 1194
20 6 35 756
20 6 36 413
20 6 37 269
20 6 38 154
20 6 39 76
20 6 40 37
20 6 41 17
20 6 42 9
20 6 43 3
20 6 45 2
20 7 1 1
20 7 2 11
20 7 3 59
20 7 4 194
20 7 5 602
20 7 6 1405
20 7 7 2931
20 7 8 5381
20 7 9 9071
20 7 10 14379
20 7 11 20682
20 7 12 28169
20 7 13 37256
20 7 14 46160
20 7 15 54823
20 7 16 62345
20 7 17 68333
20 7 18 72768
20 7 19 73613
20 7 20 72134
20 7 21 69119
20 7 22 64100
20 7 23 58139
20 7 24 50280
20 7 25 43179
20 7 26 35511
20 7 27 28700
20 7 28 22504
20 7 29 17072
20 7 30 12738
20 7 31 9256
20 7 32 6564
20 7 33 4446
20 7 34 2987
20 7 35 1998
20 7 36 1233
20 7 37 791
20 7 38 461
20 7 39 262
20 7 40 142
20 7 41 94
20 7 42 57
20 7 43 25
20 7 44 17
20 7 45 4
20 7 46 1
20 7 47 2
20 7 48 1
20 8 1 2
20 8 2 9
20 8 3 60
20 8 4 204
20 8 5 718
20 8 6 1933
20 8 7 4520
20 8 8 8665
20 8 9 15167
20 8 10 23713
20 8 11 33335
20 8 12 43899
20 8 13 54152
20 8 14 62185
20 8 15 67895
20 8 16 71780
20 8 17 72341
20 8 18 71536
20 8 19 68365
20 8 20 64667
20 8 21 59475
20 8 22 54058
20 8 23 47453
20 8 24 40771
20 8 25 34104
20 8 26 27411
20 8 27 21604
20 8 28 16113
20 8 29 11548
20 8 30 8191
20 8 31 5427
20 8 32 3529
20 8 33 2189
20 8 34 1365
20 8 35 738
20 8 36 423
20 8 37 229
20 8 38 124
20 8 39 62
20 8 40 25
20 8 41 7
20 8 42 5
20 8 43 1
20 8 44 1
20 9 13 1
20 9 16 4
20 9 17 10
20 9 18 19
20 9 19 44
20 9 20 63
20 9 21 128
20 9 22 219
20 9 23 394
20 9 24 668
20 9 25 1033
20 9 26 1611
20 9 27 2583
20 9 28 3737
20 9 29 5476
20 9 30 7391
20 9 31 9883
20 9 32 13134
20 9 33 16670
20 9 34 20749
20 9 35 25158
20 9 36 30040
20 9 37 34756
20 9 38 39986
20 9 39 44420
20 9 40 48358
20 9 41 51336
20 9 42 53760
20 9 43 54838
20 9 44 55165
20 9 45 54500
20 9 46 52715
20 9 47 49748
20 9 48 46829
20 9 49 42798
20 9 50 38791
20 9 51 34135
20 9 52 30189
20 9 53 25523
20 9 54 21457
20 9 55 18022
20 9 56 14635
20 9 57 11800
20 9 58 9376
20 9 59 7374
20 9 60 5491
20 9 61 4170
20 9 62 3147
20 9 63 2238
20 9 64 1700
20 9 65 1190
20 9 66 834
20 9 67 569
20 9 68 396
20 9 69 263
20 9 70 175
20 9 71 113
20 9 72 69
20 9 73 40
20 9 74 28
20 9 75 30
20 9 76 11
20 9 77 4
20 9 78 5
20 9 79 1
20 10 1 249796
20 10 2 375507
20 10 3 249441
20 10 4 62253
20 11 1 202037
20 11 2 213775
20 11 3 178847
20 11 4 103961
20 11 5 51547
20 11 6 20575
20 11 7 4871
20 11 8 490
20 12 7 275
20 12 8 2422
20 12 9 9387
20 12 10 23311
20 12 11 42457
20 12 12 63129
20 12 13 82356
20 12 14 97259
20 12 15 106682
20 12 16 108943
20 12 17 103083
20 12 18 91443
20 12 19 77819
20 12 20 61182
20 12 21 45745
20 12 22 32223
20 12 23 21679
20 12 24 13757
20 12 25 8030
20 12 26 4583
20 12 27 2334
20 12 28 1080
20 12 29 499
20 12 30 214
20 12 31 74
20 12 32 23
20 12 33 7
20 12 34 4
20 13 1 4
20 13 2 40
20 13 3 182
20 13 4 715
20 13 5 1974
20 13 6 4617
20 13 7 9357
20 13 8 16929
20 13 9 27436
20 13 10 39727
20 13 11 52806
20 13 12 65597
20 13 13 76399
20 13 14 83847
20 13 15 86682
20 13 16 85446
20 13 17 81346
20 13 18 73738
20 13 19 64310
20 13 20 54873
20 13 21 44684
20 13 22 35603
20 13 23 27320
20 13 24 20508
20 13 25 14878
20 13 26 10652
20 13 27 7342
20 13 28 4967
20 13 29 3210
20 13 30 2029
20 13 31 1197
20 13 32 729
20 13 33 406
20 13 34 223
20 13 35 121
20 13 36 52
20 13 37 28
20 13 38 19
20 13 39 4
20 13 40 2
20 13 41 1
20 14 1 51111
20 14 2 114167
20 14 3 165034
20 14 4 183830
20 14 5 170779
20 14 6 132447
20 14 7 87102
20 14 8 48979
20 14 9 23320
20 14 10 9018
20 14 11 2851
20 14 12 658
20 14 13 82
20 14 14 10
20 15 7 3
20 15 8 16
20 15 9 112
20 15 10 371
20 15 11 1174
20 15 12 3193
20 15 13 7248
20 15 14 13624
20 15 15 23798
20 15 16 36910
20 15 17 52687
20 15 18 69500
20 15 19 83720
20 15 20 95278
20 15 21 99643
20 15 22 99143
20 15 23 92454
20 15 24 81552
20 15 25 68481
20 15 26 54167
20 15 27 40653
20 15 28 28886
20 15 29 19215
20 15 30 12205
20 15 31 7285
20 15 32 4251
20 15 33 2232
20 15 34 1191
20 15 35 571
20 15 36 259
20 15 37 113
20 15 38 40
20 15 39 16
20 15 40 7
20 15 41 2
20 16 2 3
20 16 3 26
20 16 4 99
20 16 5 371
20 16 6 1103
20 16 7 2668
20 16 8 5671
20 16 9 10790
20 16 10 18156
20 16 11 27567
20 16 12 39119
20 16 13 51520
20 16 14 63013
20 16 15 72971
20 16 16 80001
20 16 17 83224
20 16 18 82824
20 16 19 79247
20 16 20 72869
20 16 21 64835
20 16 22 55567
20 16 23 45817
20 16 24 37428
20 16 25 29250
20 16 26 22445
20 16 27 16763
20 16 28 12175
20 16 29 8553
20 16 30 5788
20 16 31 3851
20 16 32 2521
20 16 33 1577
20 16 34 991
20 16 35 539
20 16 36 322
20 16 37 155
20 16 38 94
20 16 39 37
20 16 40 25
20 16 41 11
20 16 42 8
20 16 43 4
20 16 45 2
20 17 6 1
20 17 7 1
20 17 8 17
20 17 9 103
20 17 10 369
20 17 11 1159
20 17 12 2955
20 17 13 7092
20 17 14 14247
20 17 15 25059
20 17 16 39150
20 17 17 55215
20 17 18 71557
20 17 19 85601
20 17 20 93729
20 17 21 98236
20 17 22 95973
20 17 23 88637
20 17 24 78657
20 17 25 65871
20 17 26 52500
20 17 27 40222
20 17 28 29596
20 17 29 20443
20 17 30 13680
20 17 31 8785
20 17 32 5179
20 17 33 2951
20 17 34 1606
20 17 35 747
20 17 36 379
20 17 37 166
20 17 38 78
20 17 39 25
20 17 40 8
20 17 41 4
20 17 42 1
20 17 43 1
20 18 1 265810
20 18 2 343908
20 18 3 218804
20 18 4 78154
20 18 5 15486
20 19 1 457
20 19 2 2667
20 19 3 9620
20 19 4 24940
20 19 5 49187
20 19 6 80890
20 19 7 110862
20 19 8 132867
20 19 9 138251
20 19 10 129767
20 19 11 108470
20 19 12 81944
20 19 13 56534
20 19 14 35416
20 19 15 19804
20 19 16 10397
20 19 17 4763
20 19 18 1992
20 19 19 748
20 19 20 263
20 19 21 95
20 19 22 20
20 19 23 7
20 19 24 1
20 19 25 1
20 20 13 13
20 20 14 42
20 20 15 212
20 20 16 695
20 20 17 1941
20 20 18 4844
20 20 19 10402
20 20 20 20647
20 20 21 35183
20 20 22 54919
20 20 23 76812
20 20 24 97590
20 20 25 112592
20 20 26 119960
20 20 27 115206
20 20 28 101895
20 20 29 82807
20 20 30 61710
20 20 31 43023
20 20 32 27336
20 20 33 16190
20 20 34 8613
20 20 35 4193
20 20 36 1922
20 20 37 815
20 20 38 308
20 20 39 99
20 20 40 21
20 20 41 6
20 20 42 2
20 20 43 1
20 20 44 1
20 21 9 734
20 21 10 6916
20 21 11 31550
20 21 12 87532
20 21 13 163295
20 21 14 216458
20 21 15 211100
20 21 16 152474
20 21 17 83421
20 21 18 34084
20 21 19 10049
20 21 20 2104
20 21 21 261
20 21 22 22
20 22 1 1006
20 22 2 5761
20 22 3 20391
20 22 4 49827
20 22 5 92470
20 22 6 134475
20 22 7 158071
20 22 8 156484
20 22 9 134138
20 22 10 100022
20 22 11 66966
20 22 12 40104
20 22 13 22080
20 22 14 10564
20 22 15 4736
20 22 16 1896
20 22 17 624
20 22 18 204
20 22 19 46
20 22 20 16
20 22 21 2
20 23 1 2
20 23 2 10
20 23 3 73
20 23 4 390
20 23 5 1495
20 23 6 4580
20 23 7 11784
20 23 8 24949
20 23 9 46157
20 23 10 72933
20 23 11 101648
20 23 12 124850
20 23 13 134766
20 23 14 131843
20 23 15 113920
20 23 16 88850
20 23 17 61874
20 23 18 38986
20 23 19 21857
20 23 20 11066
20 23 21 5025
20 23 22 1959
20 23 23 710
20 23 24 203
20 23 25 50
20 23 26 18
20 23 27 1
20 23 28 1
20 24 4 396
20 24 5 4106
20 24 6 20272
20 24 7 62064
20 24 8 126488
20 24 9 189256
20 24 10 210109
20 24 11 178522
20 24 12 116869
20 24 13 60058
20 24 14 23121
20 24 15 6984
20 24 16 1526
20 24 17 220
20 24 18 9
20 25 7 4611
20 25 8 30781
20 25 9 89521
20 25 10 157085
20 25 11 193574
20 25 12 185765
20 25 13 148333
20 25 14 99357
20 25 15 54412
20 25 16 24911
20 25 17 8898
20 25 18 2333
20 25 19 384
20 25 20 35
20 26 1 27387
20 26 2 76901
20 26 3 130606
20 26 4 160238
20 26 5 164777
20 26 6 150250
20 26 7 118643
20 26 8 79874
20 26 9 47622
20 26 10 24475
20 26 11 10603
20 26 12 3441
20 26 13 828
20 26 14 116
20 26 15 7
20 27 7 21
20 27 8 464
20 27 9 2643
20 27 10 9626
20 27 11 25724
20 27 12 51134
20 27 13 82058
20 27 14 110928
20 27 15 131358
20 27 16 136598
20 27 17 127415
20 27 18 107006
20 27 19 82310
20 27 20 57458
20 27 21 36374
20 27 22 20502
20 27 23 10609
20 27 24 4866
20 27 25 2004
20 27 26 653
20 27 27 199
20 27 28 42
20 27 29 6
20 27 30 2
20 28 1 31434
20 28 2 156339
20 28 3 312752
20 28 4 311942
20 28 5 156322
20 28 6 31211
20 29 9 31153
20 29 10 156628
20 29 11 312107
20 29 12 312385
20 29 13 156607
20 29 14 31120
20 30 1 250235
20 30 2 374933
20 30 3 249908
20 30 4 62564
20 31 3 62564
20 31 4 249908
20 31 5 374933
20 31 6 250235
20 31 7 62360
20 32 6 1000000
20 33 8 7888
20 33 9 54558
20 33 10 164142
20 33 11 273032
20 33 12 273388
20 33 13 164175
20 33 14 54996
20 33 15 7821
20 35 3 1000000
20 36 4 250639
20 36 5 499927
20 36 6 249434
20 37 13 124616
20 37 14 374960
20 37 15 375058
20 37 16 125366
20 38 2 1000000
20 39 2 1000000
21 0 7 1
21 0 198 1
21 1 93 1
21 1 121 2
21 1 122 1
21 1 123 3
21 1 124 1
21 1 125 7
21 1 126 9
21 1 127 14
21 1 128 13
21 1 129 8
21 1 130 21
21 1 131 16
21 1 132 25
21 1 133 50
21 1 134 52
21 1 135 58
21 1 136 83
21 1 137 101
21 1 138 124
21 1 139 168
21 1 140 191
21 1 141 257
21 1 142 339
21 1 143 334
21 1 144 447
21 1 145 563
21 1 146 616
21 1 147 776
21 1 148 934
21 1 149 1101
21 1 150 1331
21 1 151 1604
21 1 152 1871
21 1 153 2016
21 1 154 2545
21 1 155 2833
21 1 156 3243
21 1 157 3708
21 1 158 4273
21 1 159 4889
21 1 160 5357
21 1 161 6209
21 1 162 6786
21 1 163 7737
21 1 164 8298
21 1 165 9338
21 1 166 10142
21 1 167 11090
21 1 168 12053
21 1 169 13096
21 1 170 13996
21 1 171 15155
21 1 172 16169
21 1 173 17367
21 1 174 18353
21 1 175 19305
21 1 176 20161
21 1 177 21205
21 1 178 22006
21 1 179 23026
21 1 180 23449
21 1 181 24019
21 1 182 24748
21 1 183 25320
21 1 184 25642
21 1 185 26222
21 1 186 26129
21 1 187 26006
21 1 188 26255
21 1 189 25919
21 1 190 25608
21 1 191 25364
21 1 192 24890
21 1 193 24063
21 1 194 23235
21 1 195 22675
21 1 196 21775
21 1 197 20775
21 1 198 20184
21 1 199 19242
21 1 200 18355
21 1 201 17280
21 1 202 15956
21 1 203 15316
21 1 204 14039
21 1 205 12908
21 1 206 11807
21 1 207 11117
21 1 208 10098
21 1 209 9347
21 1 210 8411
21 1 211 7507
21 1 212 6929
21 1 213 6061
21 1 214 5523
21 1 215 4972
21 1 216 4293
21 1 217 3848
21 1 218 3479
21 1 219 2924
21 1 220 2596
21 1 221 2228
21 1 222 1913
21 1 223 1651
21 1 224 1350
21 1 225 1208
21 1 226 993
21 1 227 838
21 1 228 745
21 1 229 571
21 1 230 495
21 1 231 434
21 1 232 348
21 1 233 285
21 1 234 241
21 1 235 179
21 1 236 135
21 1 237 144
21 1 238 113
21 1 239 83
21 1 240 66
21 1 241 40
21 1 242 46
21 1 243 22
21 1 244 21
21 1 245 15
21 1 246 16
21 1 247 17
21 1 248 15
21 1 249 3
21 1 250 8
21 1 251 5
21 1 252 4
21 1 253 3
21 1 254 1
21 1 260 1
21 2 3 1
21 2 4 2
21 2 5 8
21 2 6 27
21 2 7 90
21 2 8 216
21 2 9 438
21 2 10 770
21 2 11 1477
21 2 12 2385
21 2 13 3922
21 2 14 5864
21 2 15 8732
21 2 16 12100
21 2 17 15846
21 2 18 20587
21 2 19 25776
21 2 20 31294
21 2 21 36816
21 2 22 42239
21 2 23 46868
21 2 24 50773
21 2 25 54345
21 2 26 56164
21 2 27 56582
21 2 28 56239
21 2 29 55545
21 2 30 52844
21 2 31 49654
21 2 32 46012
21 2 33 41724
21 2 34 37549
21 2 35 32390
21 2 36 28655
21 2 37 24628
21 2 38 20336
21 2 39 17226
21 2 40 14073
21 2 41 11411
21 2 42 9147
21 2 43 7191
21 2 44 5565
21 2 45 4408
21 2 46 3269
21 2 47 2442
21 2 48 1761
21 2 49 1379
21 2 50 1012
21 2 51 676
21 2 52 481
21 2 53 359
21 2 54 207
21 2 55 169
21 2 56 107
21 2 57 73
21 2 58 57
21 2 59 31
21 2 60 25
21 2 61 11
21 2 62 6
21 2 63 9
21 2 64 1
21 2 65 4
21 2 67 1
21 2 69 1
21 3 1 3
21 3 2 10
21 3 3 33
21 3 4 108
21 3 5 228
21 3 6 563
21 3 7 1127
21 3 8 2036
21 3 9 3390
21 3 10 5260
21 3 11 7968
21 3 12 11301
21 3 13 15436
21 3 14 19872
21 3 15 24962
21 3 16 30215
21 3 17 35512
21 3 18 40898
21 3 19 45022
21 3 20 49193
21 3 21 52493
21 3 22 54456
21 3 23 55508
21 3 24 55564
21 3 25 54810
21 3 26 52309
21 3 27 49477
21 3 28 45968
21 3 29 42438
21 3 30 38289
21 3 31 34027
21 3 32 29856
21 3 33 25855
21 3 34 21980
21 3 35 18623
21 3 36 15539
21 3 37 12804
21 3 38 10443
21 3 39 8504
21 3 40 6622
21 3 41 5329
21 3 42 4017
21 3 43 3093
21 3 44 2431
21 3 45 1711
21 3 46 1295
21 3 47 1044
21 3 48 682
21 3 49 503
21 3 50 367
21 3 51 270
21 3 52 187
21 3 53 118
21 3 54 81
21 3 55 51
21 3 56 42
21 3 57 21
21 3 58 25
21 3 59 11
21 3 60 7
21 3 61 3
21 3 62 7
21 3 63 2
21 3 65 1
21 4 8 1
21 4 9 1
21 4 10 2
21 4 11 13
21 4 12 13
21 4 13 34
21 4 14 67
21 4 15 134
21 4 16 205
21 4 17 352
21 4 18 540
21 4 19 875
21 4 20 1335
21 4 21 1887
21 4 22 2682
21 4 23 3757
21 4 24 5116
21 4 25 6847
21 4 26 8704
21 4 27 10910
21 4 28 13534
21 4 29 16558
21 4 30 19830
21 4 31 22920
21 4 32 26380
21 4 33 29936
21 4 34 33120
21 4 35 36296
21 4 36 38893
21 4 37 41046
21 4 38 43489
21 4 39 44470
21 4 40 45495
21 4 41 45830
21 4 42 45598
21 4 43 44733
21 4 44 42956
21 4 45 41197
21 4 46 38996
