Year Indiv Category Genotyped Mom Dad Sex simSex
1999 789 survivor Y 26 1694 2 2
1999 1287 survivor N 2110 2151 1 1
1999 1291 survivor N 1438 2185 2 2
1999 1292 survivor Y 1438 2185 2 2
1999 273 survivor N 2462 1520 1 1
1999 274 survivor N 2462 1520 1 1
1999 275 survivor N 2462 1520 2 2
1999 276 survivor N 2462 1520 2 2
1999 287 survivor N 2065 2155 1 1
1999 289 survivor N 2065 2155 0 2
1999 343 survivor N 1574 790 2 2
1999 2381 survivor N 449 1947 2 2
1999 290 survivor N 2681 2508 1 1
1999 2931 survivor N 1424 3536 2 2
1999 1285 survivor N 0 0 1 1
1999 296 survivor Y 2688 1998 2 2
1999 298 survivor N 2688 1998 2 2
1999 299 survivor N 25 2080 2 2
1999 301 survivor N 25 2080 0 1
1999 305 survivor Y 2607 352 2 2
1999 292 survivor N 2193 487 1 1
1999 293 survivor N 2193 487 1 1
1999 294 survivor N 2193 487 2 2
1999 1273 survivor N 0 0 2 2
1999 312 survivor Y 2381 2191 1 1
1999 313 survivor N 2381 2191 2 2
1999 308 survivor N 2450 2612 1 1
1999 317 survivor N 2014 2097 2 2
1999 325 survivor N 2570 113 0 1
1999 342 survivor N 330 329 0 2
1999 329 survivor N 0 0 1 1
1999 330 survivor N 0 0 2 2
1999 2531 survivor N 0 0 2 2
1999 2651 survivor N 2060 1519 1 1
1999 778 immigrant N 0 0 1 1
1999 1261 immigrant N 0 0 2 2
1999 347 immigrant N 0 0 2 2
1999 345 immigrant N 0 0 2 2
1999 1266 immigrant N 0 0 2 2
1999 3076 immigrant Y 0 0 2 2
1999 2804 immigrant N 2240 2231 2 2
2000 3289 nestling Y 2381 2191 2 2
2000 3290 nestling Y 2381 2191 1 1
2000 3291 nestling Y 2381 2191 2 2
2000 3292 nestling Y 2381 2191 1 1
2000 3293 nestling Y 2083 2243 2 2
2000 3294 nestling N 2083 2243 1 1
2000 3295 nestling Y 2083 2243 1 1
2000 3296 nestling N 2083 2243 0 2
2000 3297 nestling Y 2633 2272 1 1
2000 3298 nestling Y 2633 2272 1 1
2000 3303 nestling Y 25 2080 1 1
2000 3304 nestling Y 25 2080 1 1
2000 3305 nestling Y 25 2080 2 2
2000 3299 nestling Y 2640 2223 2 2
2000 3300 nestling Y 2640 2223 2 2
2000 3301 nestling Y 2640 2223 1 1
2000 3302 nestling Y 2640 2223 1 1
2000 3407 nestling Y 2531 778 2 2
2000 3408 nestling Y 2531 778 2 2
2000 3409 nestling Y 2531 778 1 1
2000 3410 nestling Y 2680 2013 2 2
2000 3411 nestling Y 2680 2013 2 2
2000 3412 nestling Y 2680 2013 1 1
2000 3413 nestling Y 2680 2013 1 1
2000 3414 nestling Y 2570 113 1 1
2000 3415 nestling Y 2570 113 1 1
2000 3416 nestling Y 2570 113 2 2
2000 3417 nestling Y 2570 113 1 1
2000 3418 nestling Y 2665 2753 2 2
2000 3419 nestling Y 2665 2753 2 2
2000 3420 nestling Y 2665 2753 2 2
2000 3421 nestling Y 2665 2753 1 1
2000 3422 nestling Y 2688 1998 2 2
2000 3423 nestling Y 2688 1998 1 1
2000 3424 nestling Y 2688 1998 2 2
2000 3425 nestling Y 2688 1998 2 2
2000 3426 nestling Y 2186 1892 1 1
2000 3427 nestling Y 2186 1892 2 2
2000 3428 nestling Y 2186 1892 1 1
2000 3429 nestling Y 2036 2228 2 2
2000 3430 nestling Y 2036 2228 1 1
2000 3431 nestling Y 347 2651 1 1
2000 3432 nestling Y 347 2651 1 1
2000 3433 nestling Y 347 2651 2 2
2000 3492 nestling Y 2187 788 2 2
2000 3434 nestling N 1443 2523 1 1
2000 3435 nestling Y 1443 2523 1 1
2000 3436 nestling Y 1443 2523 1 1
2000 3437 nestling Y 133 2788 1 1
2000 3438 nestling Y 133 2788 1 1
2000 3439 nestling Y 133 2788 2 2
2000 3499 nestling N 2704 2672 1 1
2000 3444 nestling Y 2681 2018 1 1
2000 3445 nestling Y 2681 2018 1 1
2000 3446 nestling Y 2681 2018 2 2
2000 3441 nestling Y 2687 2914 2 2
2000 3442 nestling Y 2687 2914 2 2
2000 3443 nestling Y 2687 2914 2 2
2000 3494 nestling N 1253 588 0 2
2000 3495 nestling N 2237 2771 0 2
2000 3496 nestling N 2237 2771 2 2
2000 3497 nestling N 1253 588 2 2
2000 3498 nestling Y 1253 588 2 2
2000 3447 nestling Y 2492 312 2 2
2000 3448 nestling Y 2492 312 2 2
2000 3454 nestling Y 1244 128 1 1
2000 3455 nestling Y 2077 1481 1 1
2000 3456 nestling Y 2077 1481 1 1
2000 3457 nestling Y 2591 1247 2 2
2000 3458 nestling Y 2591 1247 2 2
2000 3459 nestling Y 2591 1247 1 1
2000 3460 nestling Y 2500 2027 1 1
2000 3461 nestling Y 2500 2027 1 1
2000 3462 nestling Y 2500 2027 1 1
2000 3463 nestling Y 3284 2615 2 2
2000 3464 nestling Y 3284 2615 1 1
2000 3465 nestling Y 2731 787 2 2
2000 3449 nestling Y 2445 2454 2 2
2000 3450 nestling Y 2445 2454 1 1
2000 3451 nestling Y 2445 2454 1 1
2000 3452 nestling Y 2445 2454 1 1
2000 3453 nestling Y 2445 2454 2 2
2000 3466 nestling Y 2110 2151 2 2
2000 3467 nestling Y 1333 166 2 2
2000 3468 nestling Y 1333 166 2 2
2000 3469 nestling Y 2931 273 2 2
2000 3470 nestling Y 2931 273 1 1
2000 3471 nestling Y 2607 2703 1 1
2000 3472 nestling Y 2607 2703 1 1
2000 3473 nestling Y 2607 2703 2 2
2000 3474 nestling Y 345 3234 2 2
2000 3475 nestling Y 2381 2191 1 1
2000 3476 nestling Y 2381 2191 1 1
2000 3477 nestling Y 2381 2191 1 1
2000 3478 nestling Y 330 329 2 2
2000 3479 nestling Y 330 329 2 2
2000 3480 nestling Y 330 329 2 2
2000 3481 nestling Y 330 329 2 2
2000 3482 nestling Y 2640 2223 2 2
2000 3483 nestling Y 2640 2223 1 1
2000 3484 nestling Y 2640 2223 1 1
2000 3485 nestling Y 2640 2223 1 1
2000 3486 nestling Y 2654 2738 2 2
2000 3487 nestling Y 2654 2942 1 1
2000 3488 nestling Y 2654 2738 2 2
2000 3489 nestling Y 2755 2047 2 2
2000 3490 nestling Y 2755 2047 2 2
2000 3491 nestling Y 2755 2047 1 1
2000 2681 survivor N 2462 1520 2 2
2000 2633 survivor N 0 0 2 2
2000 2508 survivor Y 1523 1481 1 1
2000 2635 survivor N 0 0 2 2
2000 2455 survivor Y 0 0 1 1
2000 2228 survivor Y 427 2191 1 1
2000 2191 survivor Y 0 0 1 1
2000 58 survivor N 0 0 2 2
2000 2591 survivor N 225 2307 2 2
2000 2186 survivor Y 6891 6892 2 2
2000 1892 survivor N 0 0 1 1
2000 3014 survivor Y 2186 1892 2 2
2000 3015 survivor Y 2186 1892 1 1
2000 5268 survivor Y 2186 1892 1 1
2000 2425 survivor N 433 1449 1 1
2000 2272 survivor N 2106 1436 1 1
2000 2065 survivor N 1718 588 2 2
2000 161 survivor N 2633 2272 2 2
2000 1999 survivor Y 374 1884 1 1
2000 3016 survivor Y 2528 1999 1 1
2000 3017 survivor Y 2528 1999 1 1
2000 1899 survivor N 0 0 1 1
2000 2687 survivor Y 2186 1884 2 2
2000 2914 survivor N 432 257 1 1
2000 2531 survivor N 0 0 2 2
2000 778 survivor N 0 0 1 1
2000 2187 survivor N 0 0 2 2
2000 2492 survivor Y 0 0 2 2
2000 3021 survivor Y 2187 2677 2 2
2000 3022 survivor Y 2187 2677 2 2
2000 3025 survivor Y 2492 2213 2 2
2000 3026 survivor Y 2492 2213 2 2
2000 2454 survivor Y 0 0 1 1
2000 1253 survivor N 0 0 2 2
2000 588 survivor Y 0 0 1 1
2000 2654 survivor Y 1900 474 2 2
2000 1443 survivor N 0 0 2 2
2000 2083 survivor N 384 352 2 2
2000 1261 survivor N 0 0 2 2
2000 2942 survivor N 259 1583 1 1
2000 2523 survivor Y 1802 1628 1 1
2000 2243 survivor Y 1408 1575 1 1
2000 2570 survivor Y 1718 588 2 2
2000 2640 survivor Y 6898 2487 2 2
2000 2608 survivor Y 0 0 2 2
2000 113 survivor N 0 0 1 1
2000 2223 survivor N 80 1520 1 1
2000 1689 survivor N 1397 242 1 1
2000 2036 survivor N 315 230 2 2
2000 2381 survivor N 449 1947 2 2
2000 3046 survivor Y 2381 2191 2 2
2000 3052 survivor Y 58 1899 1 1
2000 2027 survivor N 1819 403 1 1
2000 150 survivor Y 2193 487 1 1
2000 2680 survivor N 422 1896 2 2
2000 1754 survivor Y 1577 388 2 2
2000 2013 survivor Y 1543 1436 1 1
2000 2665 survivor Y 2528 1999 2 2
2000 2688 survivor N 2492 2213 2 2
2000 2462 survivor Y 0 0 2 2
2000 347 survivor N 0 0 2 2
2000 2753 survivor N 67 360 1 1
2000 1998 survivor Y 374 1884 1 1
2000 2651 survivor N 2060 1519 1 1
2000 3048 survivor Y 2688 1998 2 2
2000 5891 survivor Y 2688 1998 1 1
2000 2110 survivor N 259 1583 2 2
2000 2151 survivor Y 1578 1464 1 1
2000 3007 survivor Y 2110 2151 2 2
2000 3009 survivor Y 2110 2151 1 1
2000 2459 survivor N 0 0 2 2
2000 1565 survivor Y 0 0 1 1
2000 2731 survivor N 2083 2243 2 2
2000 2607 survivor Y 0 0 2 2
2000 2703 survivor N 2207 2047 1 1
2000 2457 survivor Y 0 0 2 2
2000 2155 survivor N 218 224 1 1
2000 2097 survivor Y 262 258 1 1
2000 2014 survivor N 1543 1436 2 2
2000 2689 survivor N 2492 2213 2 2
2000 790 survivor Y 0 0 1 1
2000 896 survivor N 1718 588 0 2
2000 2704 survivor N 2193 487 2 2
2000 788 survivor Y 2067 1892 1 1
2000 2637 survivor N 1922 1689 1 1
2000 2738 survivor N 2459 1565 1 1
2000 2762 survivor N 2211 3234 1 1
2000 2077 survivor N 1693 1767 2 2
2000 67 survivor N 1411 1584 2 2
2000 2500 survivor Y 0 0 2 2
2000 2548 survivor N 2450 2080 1 1
2000 1481 survivor Y 0 0 1 1
2000 2185 survivor Y 0 0 1 1
2000 25 survivor N 1634 489 2 2
2000 2047 survivor N 2783 233 1 1
2000 2615 survivor N 0 0 1 1
2000 133 survivor N 1574 418 2 2
2000 202 survivor N 2211 3234 1 1
2000 213 survivor N 1523 1481 1 1
2000 166 survivor N 2636 2049 1 1
2000 128 survivor Y 2617 2047 1 1
2000 206 survivor N 2783 2522 2 2
2000 2931 survivor N 1424 3536 2 2
2000 1236 survivor N 0 0 2 2
2000 1242 survivor N 0 0 1 1
2000 1254 survivor N 0 0 2 2
2000 1247 survivor N 0 0 1 1
2000 1244 survivor N 0 0 2 2
2000 3234 survivor N 1523 1481 1 1
2000 2018 survivor N 1523 1481 1 1
2000 2776 survivor N 25 469 1 1
2000 2755 survivor N 67 360 2 2
2000 2771 survivor N 0 0 1 1
2000 2211 survivor Y 1461 1924 2 2
2000 2237 survivor Y 1718 588 2 2
2000 2429 survivor N 1879 2185 1 1
2000 2080 survivor N 386 1410 1 1
2000 2445 survivor Y 0 0 2 2
2000 2456 survivor Y 0 0 1 1
2000 343 survivor N 1574 790 2 2
2000 273 survivor N 2462 1520 1 1
2000 274 survivor N 2462 1520 1 1
2000 1277 survivor N 1443 1267 2 2
2000 1278 survivor N 1443 1267 0 2
2000 1291 survivor N 1438 2185 2 2
2000 1292 survivor Y 1438 2185 2 2
2000 317 survivor N 2014 2097 2 2
2000 287 survivor N 2065 2155 1 1
2000 305 survivor Y 2607 352 2 2
2000 325 survivor N 2570 113 0 1
2000 312 survivor Y 2381 2191 1 1
2000 292 survivor N 2193 487 1 1
2000 293 survivor N 2193 487 1 1
2000 308 survivor N 2450 2612 1 1
2000 296 survivor Y 2688 1998 2 2
2000 298 survivor N 2688 1998 2 2
2000 2672 survivor N 1996 2007 1 1
2000 345 survivor N 0 0 2 2
2000 787 survivor N 2207 2047 1 1
2000 789 survivor Y 26 1694 2 2
2000 2788 survivor Y 1933 72 1 1
2000 3059 survivor Y 25 2080 2 2
2000 3061 survivor Y 25 2080 1 1
2000 3063 survivor Y 2704 2672 2 2
2000 3064 survivor Y 2014 2097 2 2
2000 3065 survivor Y 67 2493 2 2
2000 3073 survivor Y 1236 2749 2 2
2000 3082 survivor Y 2445 2454 2 2
2000 3087 survivor Y 1254 2185 2 2
2000 3090 survivor Y 2500 2027 1 1
2000 3091 survivor Y 2500 2027 1 1
2000 3096 survivor Y 2633 2272 2 2
2000 3097 survivor Y 2633 2272 2 2
2000 3098 survivor Y 2633 2272 2 2
2000 3100 survivor Y 122 490 2 2
2000 3104 survivor Y 2462 1520 2 2
2000 3205 survivor Y 2462 1520 1 1
2000 3206 survivor Y 2687 2914 1 1
2000 3207 survivor Y 2687 2914 1 1
2000 3261 survivor Y 1253 588 2 2
2000 3262 survivor N 1253 588 1 1
2000 3221 survivor Y 2607 2703 1 1
2000 3222 survivor Y 2607 2703 1 1
2000 3219 survivor Y 2635 2455 1 1
2000 3220 survivor Y 2635 2455 1 1
2000 3493 survivor N 2237 2771 2 2
2000 3076 survivor Y 0 0 2 2
2000 3223 survivor Y 2457 2456 1 1
2000 3224 survivor Y 2457 2456 2 2
2000 3228 survivor Y 2608 1689 2 2
2000 3229 survivor Y 2608 1689 1 1
2000 3230 survivor Y 2608 1689 2 2
2000 3231 survivor Y 2608 1689 2 2
2000 3232 survivor Y 2654 2942 2 2
2000 3235 survivor Y 2065 2155 2 2
2000 3249 survivor Y 2036 2228 2 2
2000 3250 survivor Y 2036 2228 1 1
2000 342 survivor N 330 329 0 2
2000 329 survivor N 0 0 1 1
2000 330 survivor N 0 0 2 2
2000 3270 immigrant N 0 0 2 2
2000 3274 immigrant Y 0 0 2 2
2000 3273 immigrant Y 0 0 2 2
2000 3268 immigrant N 0 0 2 2
2000 3271 immigrant N 0 0 1 1
2000 1333 immigrant Y 2037 2625 2 2
2000 3272 immigrant Y 0 0 2 2
2000 3275 immigrant Y 0 0 1 1
2000 3277 immigrant N 0 0 2 2
2000 3284 immigrant N 0 0 2 2
2000 3280 immigrant Y 0 0 2 2
2000 3279 immigrant Y 0 0 2 2
2000 3276 immigrant Y 0 0 2 2
2000 3288 immigrant Y 0 0 1 1
2000 3264 immigrant N 346 6930 0 1
2000 3150 immigrant Y 1920 2371 2 2
2000 3283 immigrant N 0 0 0 1
2001 3607 nestling Y 2635 2455 2 2
2001 3608 nestling Y 2635 2455 1 1
2001 3609 nestling Y 2635 2455 1 1
2001 3611 nestling Y 3276 3288 1 1
2001 3612 nestling Y 3276 3288 1 1
2001 3613 nestling Y 3276 3288 1 1
2001 3615 nestling Y 2083 1899 1 1
2001 3616 nestling Y 2083 1899 2 2
2001 3617 nestling Y 2083 1899 2 2
2001 3618 nestling Y 2083 1899 1 1
2001 3625 nestling Y 2237 2027 2 2
2001 3626 nestling Y 2633 2272 2 2
2001 3627 nestling Y 2633 2272 1 1
2001 3619 nestling Y 789 790 2 2
2001 3620 nestling Y 789 790 2 2
2001 3621 nestling Y 789 790 2 2
2001 3622 nestling Y 789 790 1 1
2001 3623 nestling Y 345 3234 2 2
2001 3624 nestling Y 345 3234 2 2
2001 3631 nestling Y 2492 312 2 2
2001 3632 nestling Y 2492 312 1 1
2001 3633 nestling Y 2492 312 1 1
2001 3634 nestling Y 2462 2429 1 1
2001 3635 nestling N 2462 2429 2 2
2001 3636 nestling Y 2665 2753 1 1
2001 3637 nestling Y 2665 2753 1 1
2001 3638 nestling Y 2665 2753 1 1
2001 3639 nestling Y 2457 2456 2 2
2001 3640 nestling Y 2457 2456 2 2
2001 3641 nestling Y 1253 588 1 1
2001 3642 nestling Y 1253 588 1 1
2001 3643 nestling Y 1253 588 2 2
2001 3647 nestling Y 3150 2508 1 1
2001 3644 nestling Y 2688 1998 1 1
2001 3645 nestling Y 2688 1998 1 1
2001 3646 nestling Y 2688 1998 2 2
2001 3648 nestling Y 1292 150 1 1
2001 3653 nestling Y 2110 2151 1 1
2001 3654 nestling Y 2110 2151 2 2
2001 3655 nestling Y 2110 2151 2 2
2001 3656 nestling Y 1244 128 2 2
2001 3657 nestling Y 1244 128 1 1
2001 3662 nestling Y 1443 2155 1 1
2001 3663 nestling Y 1261 1242 1 1
2001 3664 nestling Y 3021 1689 2 2
2001 3665 nestling Y 3021 1689 1 1
2001 3666 nestling Y 3021 1689 2 2
2001 3667 nestling Y 3260 2047 2 2
2001 3668 nestling Y 3260 2047 1 1
2001 3669 nestling Y 3260 2047 1 1
2001 3670 nestling Y 3281 2776 1 1
2001 3671 nestling Y 3281 2776 1 1
2001 3672 nestling Y 3281 2776 2 2
2001 3673 nestling Y 2036 2228 2 2
2001 3674 nestling Y 2036 2228 1 1
2001 3675 nestling Y 2036 2228 2 2
2001 3676 nestling Y 3100 2018 1 1
2001 3677 nestling Y 3100 2018 1 1
2001 3678 nestling Y 3100 2018 2 2
2001 3679 nestling Y 2381 2191 2 2
2001 3680 nestling Y 2381 2191 1 1
2001 3681 nestling Y 2381 2191 1 1
2001 3682 nestling Y 2731 787 1 1
2001 3683 nestling Y 2731 787 2 2
2001 3684 nestling Y 2731 787 2 2
2001 3685 nestling Y 2570 113 2 2
2001 3686 nestling Y 2570 113 1 1
2001 3687 nestling Y 2570 113 1 1
2001 3688 nestling Y 2680 2013 2 2
2001 3689 nestling Y 2680 2013 1 1
2001 3690 nestling Y 2680 2013 1 1
2001 3691 nestling Y 2680 2013 1 1
2001 3692 nestling Y 2687 788 1 1
2001 3693 nestling Y 2687 788 1 1
2001 3694 nestling Y 2687 788 1 1
2001 3695 nestling Y 2591 1247 1 1
2001 3696 nestling Y 2591 1247 1 1
2001 3697 nestling Y 2591 1247 2 2
2001 3698 nestling Y 2065 2155 1 1
2001 3699 nestling Y 2065 2155 2 2
2001 3700 nestling Y 2065 2155 1 1
2001 3701 nestling Y 2640 2223 1 1
2001 3702 nestling Y 2640 2223 1 1
2001 3703 nestling Y 2640 2223 2 2
2001 3704 nestling Y 3276 3288 2 2
2001 3705 nestling Y 3276 3288 1 1
2001 502 nestling Y 3076 213 2 2
2001 503 nestling Y 3076 213 1 1
2001 504 nestling Y 1254 2185 2 2
2001 505 nestling Y 1254 2185 2 2
2001 506 nestling Y 1254 2185 1 1
2001 507 nestling Y 1254 2185 1 1
2001 3232 survivor Y 2654 2942 2 2
2001 3091 survivor Y 2500 2027 1 1
2001 3090 survivor Y 2500 2027 1 1
2001 3021 survivor Y 2187 2677 2 2
2001 2731 survivor N 2083 2243 2 2
2001 2654 survivor Y 1900 474 2 2
2001 2591 survivor N 225 2307 2 2
2001 2508 survivor Y 1523 1481 1 1
2001 2065 survivor N 1718 588 2 2
2001 2027 survivor N 1819 403 1 1
2001 1247 survivor N 0 0 1 1
2001 287 survivor N 2065 2155 1 1
2001 2013 survivor Y 1543 1436 1 1
2001 2665 survivor Y 2528 1999 2 2
2001 2272 survivor N 2106 1436 1 1
2001 2651 survivor N 2060 1519 1 1
2001 2454 survivor Y 0 0 1 1
2001 1899 survivor N 0 0 1 1
2001 789 survivor Y 26 1694 2 2
2001 347 survivor N 0 0 2 2
2001 133 survivor N 1574 418 2 2
2001 3064 survivor Y 2014 2097 2 2
2001 3007 survivor Y 2110 2151 2 2
2001 2462 survivor Y 0 0 2 2
2001 2456 survivor Y 0 0 1 1
2001 2429 survivor N 1879 2185 1 1
2001 2223 survivor N 80 1520 1 1
2001 2185 survivor Y 0 0 1 1
2001 2110 survivor N 259 1583 2 2
2001 2097 survivor Y 262 258 1 1
2001 1244 survivor N 0 0 2 2
2001 3224 survivor Y 2457 2456 2 2
2001 1292 survivor Y 1438 2185 2 2
2001 1254 survivor N 0 0 2 2
2001 3273 survivor Y 0 0 2 2
2001 3250 survivor Y 2036 2228 1 1
2001 3206 survivor Y 2687 2914 1 1
2001 3059 survivor Y 25 2080 2 2
2001 2687 survivor Y 2186 1884 2 2
2001 2633 survivor N 0 0 2 2
2001 2228 survivor Y 427 2191 1 1
2001 790 survivor Y 0 0 1 1
2001 343 survivor N 1574 790 2 2
2001 2788 survivor Y 1933 72 1 1
2001 3268 survivor N 0 0 2 2
2001 161 survivor N 2633 2272 2 2
2001 3097 survivor Y 2633 2272 2 2
2001 3098 survivor Y 2633 2272 2 2
2001 2445 survivor Y 0 0 2 2
2001 3082 survivor Y 2445 2454 2 2
2001 3271 survivor N 0 0 1 1
2001 2640 survivor Y 6898 2487 2 2
2001 1333 survivor Y 2037 2625 2 2
2001 213 survivor N 1523 1481 1 1
2001 3076 survivor Y 0 0 2 2
2001 2457 survivor Y 0 0 2 2
2001 2151 survivor Y 1578 1464 1 1
2001 128 survivor Y 2617 2047 1 1
2001 2014 survivor N 1543 1436 2 2
2001 1754 survivor Y 1577 388 2 2
2001 2459 survivor N 0 0 2 2
2001 2738 survivor N 2459 1565 1 1
2001 3234 survivor N 1523 1481 1 1
2001 2211 survivor Y 1461 1924 2 2
2001 2762 survivor N 2211 3234 1 1
2001 2425 survivor N 433 1449 1 1
2001 345 survivor N 0 0 2 2
2001 1443 survivor N 0 0 2 2
2001 2018 survivor N 1523 1481 1 1
2001 1481 survivor Y 0 0 1 1
2001 3100 survivor Y 122 490 2 2
2001 2155 survivor N 218 224 1 1
2001 3235 survivor Y 2065 2155 2 2
2001 2607 survivor Y 0 0 2 2
2001 305 survivor Y 2607 352 2 2
2001 3221 survivor Y 2607 2703 1 1
2001 2680 survivor N 422 1896 2 2
2001 3277 survivor N 0 0 2 2
2001 2036 survivor N 315 230 2 2
2001 3249 survivor Y 2036 2228 2 2
2001 113 survivor N 0 0 1 1
2001 2570 survivor Y 1718 588 2 2
2001 2776 survivor N 25 469 1 1
2001 2047 survivor N 2783 233 1 1
2001 2191 survivor Y 0 0 1 1
2001 2381 survivor N 449 1947 2 2
2001 312 survivor Y 2381 2191 1 1
2001 2672 survivor N 1996 2007 1 1
2001 2704 survivor N 2193 487 2 2
2001 2615 survivor N 0 0 1 1
2001 3284 survivor N 0 0 2 2
2001 1999 survivor Y 374 1884 1 1
2001 67 survivor N 1411 1584 2 2
2001 3065 survivor Y 67 2493 2 2
2001 3016 survivor Y 2528 1999 1 1
2001 2492 survivor Y 0 0 2 2
2001 3026 survivor Y 2492 2213 2 2
2001 2931 survivor N 1424 3536 2 2
2001 1892 survivor N 0 0 1 1
2001 2186 survivor Y 6891 6892 2 2
2001 788 survivor Y 2067 1892 1 1
2001 1998 survivor Y 374 1884 1 1
2001 2688 survivor N 2492 2213 2 2
2001 296 survivor Y 2688 1998 2 2
2001 298 survivor N 2688 1998 2 2
2001 5891 survivor Y 2688 1998 1 1
2001 3048 survivor Y 2688 1998 2 2
2001 2753 survivor N 67 360 1 1
2001 2083 survivor N 384 352 2 2
2001 1689 survivor N 1397 242 1 1
2001 3228 survivor Y 2608 1689 2 2
2001 3229 survivor Y 2608 1689 1 1
2001 3230 survivor Y 2608 1689 2 2
2001 3231 survivor Y 2608 1689 2 2
2001 5268 survivor Y 2186 1892 1 1
2001 3280 survivor Y 0 0 2 2
2001 2635 survivor N 0 0 2 2
2001 2455 survivor Y 0 0 1 1
2001 3295 survivor Y 2083 2243 1 1
2001 3303 survivor Y 25 2080 1 1
2001 2531 survivor N 0 0 2 2
2001 778 survivor N 0 0 1 1
2001 787 survivor N 2207 2047 1 1
2001 3410 survivor Y 2680 2013 2 2
2001 3412 survivor Y 2680 2013 1 1
2001 3416 survivor Y 2570 113 2 2
2001 3419 survivor Y 2665 2753 2 2
2001 3421 survivor Y 2665 2753 1 1
2001 3422 survivor Y 2688 1998 2 2
2001 3423 survivor Y 2688 1998 1 1
2001 3424 survivor Y 2688 1998 2 2
2001 3426 survivor Y 2186 1892 1 1
2001 3427 survivor Y 2186 1892 2 2
2001 3428 survivor Y 2186 1892 1 1
2001 3432 survivor Y 347 2651 1 1
2001 3492 survivor Y 2187 788 2 2
2001 3435 survivor Y 1443 2523 1 1
2001 3438 survivor Y 133 2788 1 1
2001 3439 survivor Y 133 2788 2 2
2001 3499 survivor N 2704 2672 1 1
2001 3446 survivor Y 2681 2018 2 2
2001 1261 survivor N 0 0 2 2
2001 1242 survivor N 0 0 1 1
2001 1236 survivor N 0 0 2 2
2001 3276 survivor Y 0 0 2 2
2001 206 survivor N 2783 2522 2 2
2001 2237 survivor Y 1718 588 2 2
2001 1253 survivor N 0 0 2 2
2001 150 survivor Y 2193 487 1 1
2001 3288 survivor Y 0 0 1 1
2001 588 survivor Y 0 0 1 1
2001 3494 survivor N 1253 588 0 2
2001 3496 survivor N 2237 2771 2 2
2001 3497 survivor N 1253 588 2 2
2001 3498 survivor Y 1253 588 2 2
2001 3493 survivor N 2237 2771 2 2
2001 3219 survivor Y 2635 2455 1 1
2001 896 survivor N 1718 588 0 2
2001 3261 survivor Y 1253 588 2 2
2001 3262 survivor N 1253 588 1 1
2001 3448 survivor Y 2492 312 2 2
2001 3458 survivor Y 2591 1247 2 2
2001 3460 survivor Y 2500 2027 1 1
2001 3464 survivor Y 3284 2615 1 1
2001 3452 survivor Y 2445 2454 1 1
2001 293 survivor N 2193 487 1 1
2001 330 survivor N 0 0 2 2
2001 3486 survivor Y 2654 2738 2 2
2001 3488 survivor Y 2654 2738 2 2
2001 3489 survivor Y 2755 2047 2 2
2001 3490 survivor Y 2755 2047 2 2
2001 3150 survivor Y 1920 2371 2 2
2001 3061 survivor Y 25 2080 1 1
2001 3281 immigrant Y 0 0 2 2
2001 3260 immigrant Y 2652 2453 2 2
2001 3500 immigrant Y 0 0 2 2
2001 3503 immigrant Y 0 0 2 2
2001 3502 immigrant Y 0 0 2 2
2001 3506 immigrant Y 0 0 1 1
2001 3343 immigrant N 2922 1238 1 1
2002 515 nestling Y 3021 1689 1 1
2002 516 nestling Y 3021 1689 1 1
2002 517 nestling Y 3021 1689 1 1
2002 518 nestling Y 330 542 2 2
2002 519 nestling Y 330 542 2 2
2002 520 nestling Y 2036 2228 1 1
2002 523 nestling Y 789 790 1 1
2002 524 nestling Y 789 790 1 1
2002 525 nestling Y 789 790 2 2
2002 526 nestling Y 3076 213 1 1
2002 527 nestling Y 3076 213 1 1
2002 528 nestling Y 3076 213 2 2
2002 529 nestling Y 2083 1899 1 1
2002 530 nestling Y 2083 1899 2 2
2002 531 nestling Y 2083 1899 1 1
2002 532 nestling Y 2083 1899 2 2
2002 533 nestling Y 2607 2013 2 2
2002 534 nestling Y 2607 2013 2 2
2002 535 nestling Y 2607 2013 2 2
2002 536 nestling Y 2633 3219 1 1
2002 537 nestling Y 2633 3219 2 2
2002 538 nestling Y 2633 3219 1 1
2002 539 nestling Y 305 3016 1 1
2002 540 nestling Y 305 3016 1 1
2002 541 nestling Y 305 3016 1 1
2002 6714 nestling Y 2607 2013 1 1
2002 555 nestling Y 3150 2508 2 2
2002 556 nestling Y 3150 2508 2 2
2002 557 nestling Y 3150 2508 1 1
2002 547 nestling Y 161 3505 1 1
2002 548 nestling Y 161 3505 1 1
2002 549 nestling Y 161 3505 2 2
2002 543 nestling Y 2640 2223 2 2
2002 551 nestling Y 3065 2191 2 2
2002 558 nestling Y 1244 128 2 2
2002 559 nestling Y 1244 128 2 2
2002 560 nestling Y 1244 128 1 1
2002 561 nestling Y 1244 128 1 1
2002 570 nestling Y 347 2651 2 2
2002 571 nestling Y 347 2651 1 1
2002 562 nestling Y 2492 312 2 2
2002 563 nestling Y 2492 312 2 2
2002 564 nestling Y 2492 312 2 2
2002 569 nestling Y 2704 2672 2 2
2002 572 nestling Y 296 5268 2 2
2002 573 nestling Y 296 5268 2 2
2002 574 nestling Y 296 5268 1 1
2002 578 nestling Y 2665 3295 1 1
2002 5489 nestling Y 2704 2672 1 1
2002 565 nestling Y 2688 1998 2 2
2002 566 nestling Y 2688 1998 2 2
2002 567 nestling Y 2688 1998 1 1
