Indiv	NatalYear	CoreNestling	ImmCohort	InclBr
1603-17478	2007	Y	NA	N
1603-17479	2007	Y	NA	N
1603-17480	2007	Y	NA	N
1603-17481	2007	Y	NA	N
1603-17499	2007	Y	NA	N
1603-17500	2007	Y	NA	N
1603-51032	2007	N	NA	N
1603-51033	2007	N	NA	N
1603-51086	2008	N	NA	N
1603-51087	2008	N	NA	N
1603-51088	2008	N	NA	N
1603-51089	2008	N	NA	N
1603-51101	2007	Y	NA	N
1603-51109	2007	Y	NA	N
1603-51110	2007	Y	NA	N
1603-51111	2007	Y	NA	N
1603-51112	2007	Y	NA	N
1603-51139	2007	Y	NA	N
1603-51140	2007	Y	NA	N
1603-51170	2008	Y	NA	N
1603-51171	2008	Y	NA	N
1603-51172	2008	Y	NA	N
1603-51173	2008	Y	NA	N
1603-51180	2008	Y	NA	N
1603-51181	2008	Y	NA	N
1603-51182	2008	Y	NA	N
1603-51503	2008	Y	NA	N
1603-51504	2008	Y	NA	N
1603-51505	2008	Y	NA	N
1603-51506	2008	Y	NA	N
1603-51528	2008	Y	NA	N
1603-51549	2008	Y	NA	N
1603-51550	2008	Y	NA	N
1603-51551	2008	Y	NA	N
1603-51595	2008	Y	NA	N
1603-51596	2008	Y	NA	N
1603-51604	2008	N	NA	N
1603-51605	2008	N	NA	N
1603-51606	2008	N	NA	N
1603-51607	2008	N	NA	N
1603-51615	2008	N	NA	N
1603-51616	2008	N	NA	N
1603-51617	2008	N	NA	N
1603-51641	2008	N	NA	N
1603-51642	2008	N	NA	N
1603-51643	2008	N	NA	N
1603-51644	2008	N	NA	N
1603-51694	2009	N	NA	N
1603-51695	2009	N	NA	N
1603-51723	2008	Y	NA	N
1603-51724	2008	Y	NA	N
1603-51725	2008	Y	NA	N
1603-51738	2008	Y	NA	N
1603-51763	2008	Y	NA	N
1603-51764	2008	Y	NA	N
1603-51765	2008	Y	NA	N
1603-51766	2008	Y	NA	N
1603-51767	2008	Y	NA	N
1603-51768	2008	Y	NA	N
1603-51769	2008	Y	NA	N
1603-51771	2008	Y	NA	N
1603-51772	2008	Y	NA	N
1603-51773	2008	Y	NA	N
1603-51774	2008	Y	NA	N
1603-51788	2008	Y	NA	N
1603-51789	2008	Y	NA	N
1603-51833	2009	Y	NA	N
1603-51834	2009	Y	NA	N
1603-51841	2009	Y	NA	N
1603-51842	2009	Y	NA	N
1603-51848	2009	Y	NA	N
1603-51849	2009	Y	NA	N
1603-51850	2009	Y	NA	N
1603-51851	2009	Y	NA	N
1603-51900	2009	Y	NA	N
1713-13207	2009	N	NA	N
1713-13208	2009	N	NA	N
1713-13209	2009	N	NA	N
1713-13235	2010	N	NA	N
1713-13263	2010	N	NA	N
1713-13264	2010	N	NA	N
1713-13266	2010	N	NA	N
1713-13267	2010	N	NA	N
1713-13268	2010	N	NA	N
1713-13269	2010	N	NA	N
1713-13301	2009	Y	NA	N
1713-13310	2009	Y	NA	N
1713-13311	2009	Y	NA	N
1713-13312	2009	Y	NA	N
1713-13313	2009	Y	NA	N
1713-13314	2009	Y	NA	N
1713-13319	2009	Y	NA	N
1713-13320	2009	Y	NA	N
1713-13321	2009	Y	NA	N
1713-13322	2009	Y	NA	N
1713-13336	2005	Y	NA	N
1713-13340	2010	Y	NA	N
1713-13341	2010	Y	NA	N
1713-13390	2010	Y	NA	N
1713-13391	2010	Y	NA	N
1713-13392	2010	Y	NA	N
1713-13604	2010	Y	NA	N
1713-13605	2010	Y	NA	N
1713-13606	2010	Y	NA	N
1713-13607	2010	Y	NA	N
1713-13618	2010	Y	NA	N
1713-13619	2010	Y	NA	N
1713-13620	2010	Y	NA	N
1713-13621	2010	Y	NA	N
1713-13623	2010	Y	NA	N
1713-13624	2010	Y	NA	N
1713-13625	2010	Y	NA	N
1713-13629	2010	Y	NA	N
1713-13630	2010	Y	NA	N
1713-13631	2010	Y	NA	N
1713-13652	2010	Y	NA	N
1713-13669	2010	Y	NA	N
1713-13670	2010	Y	NA	N
1713-13689	2010	Y	NA	N
1713-13690	2010	Y	NA	N
1713-13692	2010	Y	NA	N
1713-13693	2010	Y	NA	N
1713-13694	2010	Y	NA	N
1713-13735	2010	N	NA	N
1713-13736	2010	N	NA	N
1713-13741	2010	N	NA	N
1713-13744	2010	N	NA	N
1713-13747	2010	N	NA	N
1713-13755	2011	N	NA	N
1713-13756	2011	N	NA	N
1713-13757	2011	N	NA	N
1713-13758	2011	N	NA	N
1713-13777	2011	N	NA	N
1713-13778	2011	N	NA	N
1713-13779	2011	N	NA	N
1713-13780	2011	N	NA	N
1713-13915	2010	Y	NA	N
1713-13916	2010	Y	NA	N
1713-13917	2010	Y	NA	N
1713-13918	2010	Y	NA	N
1713-13951	2011	Y	NA	N
1713-13952	2011	Y	NA	N
1713-13953	2011	Y	NA	N
1713-13954	2011	Y	NA	N
1713-13971	2011	Y	NA	N
1713-13972	2011	Y	NA	N
1713-13973	2011	Y	NA	N
1713-13974	2011	Y	NA	N
1713-13978	2011	Y	NA	N
1713-13979	2011	Y	NA	N
1713-13980	2011	Y	NA	N
1713-13995	2011	Y	NA	N
1713-13996	2011	Y	NA	N
1713-13997	2011	Y	NA	N
1713-13999	2011	Y	NA	N
1713-49045	2011	Y	NA	N
1713-49046	2011	Y	NA	N
1713-49047	2011	Y	NA	N
1713-49055	2011	Y	NA	N
1713-49056	2011	Y	NA	N
1713-49057	2011	Y	NA	N
1713-49058	2011	Y	NA	N
1713-49059	2011	Y	NA	N
1713-49060	2011	Y	NA	N
1713-49061	2011	Y	NA	N
1713-49062	2011	Y	NA	N
1713-49075	2011	Y	NA	N
1713-49076	2011	Y	NA	N
1713-49077	2011	Y	NA	N
1713-49097	2011	Y	NA	N
1713-49126	2011	N	NA	N
1713-49145	2011	N	NA	N
1713-49146	2011	N	NA	N
1713-49147	2011	N	NA	N
1713-49178	2011	N	NA	N
1713-49207	2011	Y	NA	N
1713-49208	2011	Y	NA	N
1713-49209	2011	Y	NA	N
1713-49240	2011	Y	NA	N
1713-49241	2011	Y	NA	N
1713-49242	2011	Y	NA	N
1713-49278	2011	Y	NA	N
1713-49279	2011	Y	NA	N
1713-49387	2012	Y	NA	N
1713-49388	2012	Y	NA	N
1713-49389	2012	Y	NA	N
1713-49533	2012	N	NA	N
1713-49534	2012	N	NA	N
1713-49544	2012	N	NA	N
1713-49545	2012	N	NA	N
1713-49778	2013	Y	NA	N
1713-49795	2013	Y	NA	N
1713-49796	2013	Y	NA	N
1713-49797	2013	Y	NA	N
1713-49798	2013	Y	NA	N
1713-49811	2013	N	NA	N
1713-49812	2013	N	NA	N
1713-49813	2013	N	NA	N
1713-49814	2013	N	NA	N
1713-49815	2013	N	NA	N
1713-49838	2013	N	NA	N
1713-49839	2013	N	NA	N
1713-49840	2013	N	NA	N
1713-49843	2013	N	NA	N
1713-49845	2013	N	NA	N
1713-49846	2013	N	NA	N
1713-49847	2013	N	NA	N
1713-49850	2013	N	NA	N
1713-49851	2013	N	NA	N
1713-89604	2014	N	NA	N
1713-89605	2014	N	NA	N
1713-89606	2014	N	NA	N
1713-89607	2014	N	NA	N
9999-00015	2008	N	NA	N
1013-63313	1992	Y	NA	Y
1013-63316	1992	Y	NA	N
1013-63358	1992	N	NA	Y
1013-63359	1992	N	NA	N
1013-63360	1992	N	NA	Y
1013-63367	1992	Y	NA	Y
1013-63368	1992	Y	NA	Y
1013-63372	1992	N	NA	N
1013-63373	1992	N	NA	N
1013-63374	1992	N	NA	N
1013-63375	1992	Y	NA	N
1013-63376	1992	Y	NA	N
1013-63377	1992	Y	NA	N
1013-63380	1992	Y	NA	N
1013-63381	1992	Y	NA	N
1013-63382	1992	Y	NA	N
1013-63392	1992	Y	NA	N
1013-63393	1992	Y	NA	N
1043-44211	1997	Y	NA	N
1043-44212	1997	Y	NA	N
1043-44213	1997	Y	NA	N
1043-44213.1	1997	Y	NA	N
1043-44214	1997	Y	NA	N
1043-44215	1997	Y	NA	Y
1043-44220	1997	Y	NA	Y
1043-44221	1997	Y	NA	N
1043-44222	1997	Y	NA	Y
1043-44232	1997	Y	NA	N
1043-44235	1997	Y	NA	N
1043-44236	1997	Y	NA	N
1043-44237	1997	Y	NA	Y
1043-44283	1997	Y	NA	N
1043-44284	1997	Y	NA	N
1043-44285	1997	Y	NA	N
1043-80193	NA	N	NA	Y
1043-90520	1998	Y	NA	N
1043-90521	1998	Y	NA	Y
1043-90522	1998	Y	NA	N
1053-14420	NA	N	NA	Y
1053-14421	NA	N	NA	Y
1053-14499	NA	N	NA	N
1053-56660	NA	N	NA	N
1063-42820	2002	Y	NA	N
1063-42856	2002	Y	NA	N
1063-42857	2002	Y	NA	N
1063-42858	2002	Y	NA	N
1063-42859	2002	Y	NA	N
1063-42860	2002	Y	NA	N
1063-42861	2002	Y	NA	N
1063-42862	2002	Y	NA	N
1063-43001	2002	N	NA	N
1063-43002	2002	N	NA	N
1063-43010	2002	N	NA	N
1063-43011	2002	N	NA	N
1063-43012	2002	N	NA	N
1063-43013	2002	N	NA	N
1063-43018	2002	N	NA	N
1063-43034	2002	N	NA	N
1063-43035	2002	N	NA	N
1063-43036	2002	N	NA	N
1063-43037	2002	N	NA	N
1063-43045	2002	N	NA	N
1063-43046	2002	N	NA	N
1063-43047	2002	N	NA	N
1063-43048	2002	N	NA	N
1063-43067	2002	N	NA	N
1063-43068	2002	N	NA	N
1063-43083	2002	N	NA	N
1063-43084	2002	N	NA	N
1063-43085	2002	N	NA	N
1063-43105	2002	Y	NA	N
1063-43106	2002	Y	NA	N
1063-43107	2002	Y	NA	N
1063-43108	2002	Y	NA	N
1063-43109	2002	Y	NA	N
1063-43166	2002	Y	NA	N
1063-43167	2002	Y	NA	N
1063-43168	2002	Y	NA	N
1063-43181	2002	Y	NA	N
1063-43182	2002	Y	NA	N
1063-43185	2002	Y	NA	N
1063-43188	1996	Y	NA	Y
1063-43190	1996	Y	NA	Y
1063-43407	2002	N	NA	N
1063-43438	2003	N	NA	N
1063-43439	2003	N	NA	N
1063-43440	2003	N	NA	N
1063-43450	2003	N	NA	N
1063-43451	2003	N	NA	N
1063-43454	2003	N	NA	N
1063-43455	2003	N	NA	N
1063-43456	2003	N	NA	N
1063-43457	2003	N	NA	N
1063-43471	2003	N	NA	N
1063-43472	2003	N	NA	N
1063-43485	2003	N	NA	N
1063-43486	2003	N	NA	N
1063-43487	2003	N	NA	N
1063-43520	2003	Y	NA	N
1063-43521	2003	Y	NA	N
1063-43557	2003	Y	NA	N
1063-43558	2003	Y	NA	N
1063-43559	2003	Y	NA	N
1063-43563	2003	Y	NA	N
1063-43564	2003	Y	NA	N
1063-43565	2003	Y	NA	N
1063-43594	2003	Y	NA	N
1063-43595	2003	Y	NA	N
1063-48627	2001	N	NA	N
1063-48628	2001	N	NA	N
1063-48666	2001	N	NA	N
1063-48667	2001	N	NA	Y
1063-48668	2001	N	NA	N
1063-48669	2001	N	NA	N
1063-48670	2001	N	NA	N
1063-48671	2001	N	NA	N
1063-48677	2001	N	NA	N
1063-48678	2001	N	NA	N
1063-48962	2002	N	NA	N
1063-48963	2002	N	NA	N
1063-48964	2002	N	NA	N
1063-48965	2002	N	NA	N
1063-48980	2002	N	NA	N
1063-48981	2002	N	NA	N
1063-48982	2002	N	NA	N
1063-48983	2002	N	NA	N
1063-48999	2002	N	NA	N
1063-49000	2002	N	NA	N
1163-68220	1997	Y	NA	N
1163-68221	1997	Y	NA	N
1163-68224	1997	Y	NA	N
1163-68225	1997	Y	NA	N
1163-68226	1997	Y	NA	N
1163-68227	1997	Y	NA	N
1163-68231	1997	Y	NA	N
1163-68232	1997	Y	NA	N
1173-04940	1998	N	NA	Y
1173-04941	1998	N	NA	Y
1173-04944	1998	N	NA	Y
1173-04945	1998	N	NA	N
1173-04946	1998	N	NA	Y
1173-04950	1998	N	NA	N
1173-04951	1998	N	NA	N
1173-04952	1998	N	NA	N
1173-04953	1998	N	NA	N
1173-04958	1998	N	NA	N
1173-04959	1998	N	NA	Y
1173-04960	1998	N	NA	Y
1453-38972	1990	Y	NA	N
1453-38973	1990	Y	NA	N
1453-39088	1991	Y	NA	N
1453-39089	1991	Y	NA	N
1453-39090	1991	Y	NA	N
1453-39155	1991	Y	NA	N
1453-39156	1991	Y	NA	N
1453-63595	1993	Y	NA	Y
1453-63596	1993	Y	NA	N
1453-63597	1993	Y	NA	Y
1453-72735	1994	Y	NA	Y
1453-72736	1994	Y	NA	N
1453-72756	1994	Y	NA	N
1453-72757	1994	Y	NA	N
1453-72758	1994	Y	NA	N
1453-72759	1994	Y	NA	N
1453-72791	1994	Y	NA	N
1453-72792	1994	Y	NA	N
1453-78006	1994	N	NA	N
1453-78007	1994	N	NA	N
1453-78008	1994	N	NA	N
1453-78009	1994	N	NA	N
1453-78129	1995	Y	NA	N
1453-78130	1995	Y	NA	N
1453-78131	1995	Y	NA	N
1453-78132	1995	Y	NA	N
1453-78147	1995	Y	NA	N
1453-78148	1995	Y	NA	N
1453-78181	1995	Y	NA	N
1453-78182	1995	Y	NA	Y
1453-78183	1995	Y	NA	N
1453-78193	1995	N	NA	N
1453-78214	1995	N	NA	Y
1453-78215	1995	N	NA	N
1453-78338	1996	Y	NA	N
1453-78339	1996	Y	NA	N
1453-78340	1996	Y	NA	N
1453-78348	1996	Y	NA	N
1453-78349	1996	Y	NA	Y
1453-78350	1996	Y	NA	Y
1453-78351	1996	Y	NA	N
1453-78398	1996	Y	NA	N
1453-78399	1996	Y	NA	N
1513-02002	1997	N	NA	N
1513-02003	1997	N	NA	N
1513-02004	1997	N	NA	Y
1513-02005	1997	N	NA	N
1513-02050	1997	N	NA	N
1513-02051	1997	N	NA	N
1513-02052	1997	N	NA	N
1513-50126	1999	Y	NA	N
1513-50127	1999	Y	NA	N
1513-50128	1999	Y	NA	N
1513-50129	1999	Y	NA	N
1513-50210	1999	N	NA	N
1513-50211	1999	N	NA	N
1513-50212	1999	N	NA	N
1513-50311	1999	Y	NA	N
1513-50312	1999	Y	NA	N
1513-50313	1999	Y	NA	N
1513-50389	2000	Y	NA	N
1513-50390	2000	Y	NA	N
1513-50391	2000	Y	NA	Y
1513-50391.1	2000	Y	NA	N
1513-50608	1999	N	NA	N
1513-50609	1999	N	NA	N
1513-50610	1999	N	NA	N
1513-50614	1999	N	NA	N
1513-50615	1999	N	NA	N
1513-50616	1999	N	NA	N
1513-50617	1999	N	NA	N
1513-50655	1999	N	NA	N
1513-50656	1999	N	NA	N
1513-50657	1999	N	NA	N
1513-50731	2000	Y	NA	N
1513-50732	2000	Y	NA	Y
1513-50733	2000	Y	NA	Y
1513-50747	2000	Y	NA	N
1513-50758	2000	Y	NA	N
1513-50760	2000	Y	NA	N
1513-50761	2000	Y	NA	N
1513-50800	2001	N	NA	N
1513-50806	2000	N	NA	N
1513-50807	2000	N	NA	N
1513-50858	2000	N	NA	N
1513-50859	2000	N	NA	N
1513-50860	2000	N	NA	N
1513-50861	2000	N	NA	N
1513-50877	2000	N	NA	N
1513-50878	2000	N	NA	N
1513-50901	2001	N	NA	Y
1513-50910	2001	Y	NA	N
1513-50911	2001	Y	NA	N
1513-50912	2001	Y	NA	N
1513-50913	2001	Y	NA	N
1513-50943	2001	Y	NA	N
1513-50951	2001	Y	NA	N
1513-50952	2001	Y	NA	N
1513-50977	2001	Y	NA	N
1513-50978	2001	Y	NA	N
1513-50979	2001	Y	NA	N
1573-65027	2003	N	NA	N
1573-65028	2003	N	NA	N
1573-65095	2004	N	NA	N
1573-65096	2004	N	NA	N
1573-65932	2004	Y	NA	N
1573-65933	2004	Y	NA	N
1573-65934	2004	Y	NA	N
1573-65969	2004	Y	NA	N
1573-65970	2004	Y	NA	N
1573-65971	2004	Y	NA	N
1573-65972	2004	Y	NA	N
1573-66075	2013	Y	NA	N
1573-66076	2013	Y	NA	N
1573-66092	2004	Y	NA	N
1573-66532	2004	Y	NA	N
1573-66533	2004	Y	NA	N
1573-66582	2005	Y	NA	N
1573-66583	2005	Y	NA	N
1573-66584	2005	Y	NA	N
1573-66585	2005	Y	NA	N
1573-66686	2005	N	NA	N
1573-66687	2005	N	NA	N
1573-97152	NA	N	2005	N
1573-97925	2005	Y	NA	N
1573-97926	2005	Y	NA	N
1573-97927	2005	Y	NA	N
1573-97928	2005	Y	NA	N
1573-97990	2005	Y	NA	N
1573-97991	2005	Y	NA	N
1573-97992	2005	Y	NA	N
1573-97996	2005	Y	NA	N
1573-97997	2005	Y	NA	N
1573-97998	2005	Y	NA	N
1573-97999	2005	Y	NA	N
1573-98000	2005	Y	NA	N
1603-16506	2005	N	NA	N
1603-16507	2005	N	NA	N
1603-16551	2005	N	NA	N
1603-16644	2006	Y	NA	N
1603-16645	2006	Y	NA	N
1603-16646	2006	Y	NA	N
1603-16671	2006	Y	NA	N
1603-16672	2006	Y	NA	N
1603-16673	2006	Y	NA	N
1603-16684	2006	Y	NA	N
1603-16685	2006	Y	NA	N
1603-16686	2006	Y	NA	N
1603-17116	2006	N	NA	N
1603-17117	2006	N	NA	N
1603-17118	2006	N	NA	N
1603-17155	2006	N	NA	N
1603-17156	2006	N	NA	N
1603-17169	2006	N	NA	N
1603-17172	2006	N	NA	N
1603-17173	2006	N	NA	N
1603-17199	2007	N	NA	N
1603-17200	2007	N	NA	N
1603-17264	2006	Y	NA	N
1603-17286	2006	Y	NA	N
1603-17405	2006	Y	NA	N
1603-17406	2006	Y	NA	N
1603-17463	2007	Y	NA	N
1603-17464	2007	Y	NA	N
1603-17465	2007	Y	NA	N
1603-17482	2007	Y	NA	N
1603-17483	2007	Y	NA	N
1603-17484	2007	Y	NA	N
1603-17496	2007	Y	NA	N
1603-17497	2007	Y	NA	N
1603-17498	2007	Y	NA	N
1603-51001	2007	N	NA	N
1603-51002	2007	N	NA	N
1603-51003	2007	N	NA	N
1603-51004	2007	N	NA	N
1603-51005	2007	N	NA	N
1603-51006	2007	N	NA	N
1603-51007	2007	N	NA	N
1603-51120	2007	Y	NA	N
1603-51121	2007	Y	NA	N
1603-51519	2008	Y	NA	N
1603-51520	2008	Y	NA	N
1603-51521	2008	Y	NA	N
1603-51564	2008	Y	NA	N
1603-51579	2008	Y	NA	N
1603-51580	2008	Y	NA	N
1603-51664	2008	N	NA	N
1603-51668	2008	N	NA	N
1603-51669	2008	N	NA	N
1603-51675	2008	N	NA	N
1603-51676	2008	N	NA	N
1603-51677	2008	N	NA	N
1603-51678	2008	N	NA	N
1603-51679	2008	N	NA	N
1603-51854	2009	Y	NA	N
1603-51855	2009	Y	NA	N
1603-51865	2009	Y	NA	N
1603-51866	2009	Y	NA	N
1603-51867	2009	Y	NA	N
1603-51888	2009	Y	NA	N
1603-51889	2009	Y	NA	N
1603-51890	2009	Y	NA	N
1713-13202	2009	N	NA	N
1713-13203	2009	N	NA	N
1713-13204	2009	N	NA	N
1713-13222	2010	N	NA	N
1713-13226	2010	N	NA	N
1713-13227	2010	N	NA	N
1713-13253	2010	N	NA	N
1713-13254	2010	N	NA	N
1713-13271	2010	N	NA	N
1713-13272	2010	N	NA	N
1713-13273	2010	N	NA	N
1713-13274	2010	N	NA	N
1713-13275	2010	N	NA	N
1713-13276	2010	N	NA	N
1713-13277	2010	N	NA	N
1713-13278	2010	N	NA	N
1713-13279	2010	N	NA	N
1713-13614	2010	Y	NA	N
1713-13615	2010	Y	NA	N
1713-13616	2010	Y	NA	N
1713-13617	2010	Y	NA	N
1713-13622	2010	Y	NA	N
1713-13637	2010	Y	NA	N
1713-13638	2010	Y	NA	N
1713-13643	2010	Y	NA	N
1713-13644	2010	Y	NA	N
1713-13648	2010	Y	NA	N
1713-13649	2010	Y	NA	N
1713-13653	2010	Y	NA	N
1713-13654	2010	Y	NA	N
1713-13788	2011	N	NA	N
1713-13789	2011	N	NA	N
1713-13931	2010	Y	NA	N
1713-13932	2010	Y	NA	N
1713-13933	2010	Y	NA	N
1713-49066	2011	Y	NA	N
1713-49067	2011	Y	NA	N
1713-49087	2011	Y	NA	N
1713-49088	2011	Y	NA	N
1713-49089	2011	Y	NA	N
1713-49090	2011	Y	NA	N
1713-49107	2011	N	NA	N
1713-49108	2011	N	NA	N
1713-49109	2011	N	NA	N
1713-49110	2011	N	NA	N
1713-49151	2011	N	NA	N
1713-49152	2011	N	NA	N
1713-49227	2011	Y	NA	N
1713-49228	2011	Y	NA	N
1713-49229	2011	Y	NA	N
1713-49264	2011	Y	NA	N
1713-49365	2012	Y	NA	N
1713-49366	2012	Y	NA	N
1713-49367	2012	Y	NA	N
1713-49368	2012	Y	NA	N
1713-49369	2012	Y	NA	N
1713-49380	2012	Y	NA	N
1713-49381	2012	Y	NA	N
1713-49523	2012	N	NA	N
1713-49524	2012	N	NA	N
1713-49525	2012	N	NA	N
1713-49526	2012	N	NA	N
1713-49527	2012	N	NA	N
1713-49558	2013	N	NA	N
1713-49597	2013	N	NA	N
1713-49598	2013	N	NA	N
1713-49718	2013	Y	NA	N
1713-49719	2013	Y	NA	N
1713-49720	2013	Y	NA	N
1713-49744	2013	Y	NA	N
1713-49808	2013	N	NA	N
1713-49809	2013	N	NA	N
1713-49810	2013	N	NA	N
1713-49873	2013	N	NA	N
1713-49882	2013	N	NA	N
1713-49883	2013	N	NA	N
1713-89608	2014	N	NA	N
1713-89609	2014	N	NA	N
1713-89610	2014	N	NA	N
1713-89611	2014	N	NA	N
1713-89612	2014	N	NA	N
1713-89621	2014	N	NA	N
1713-89622	2014	N	NA	N
1713-89623	2014	N	NA	N
1713-89661	2014	N	NA	N
1713-89662	2014	N	NA	N
1713-89663	2014	N	NA	N
1713-89700	2014	N	NA	N
1713-89701	2014	N	NA	N
1713-89702	2014	N	NA	N
1713-89722	2014	N	NA	N
1713-89723	2014	N	NA	N
1713-89724	2014	N	NA	N
1713-89742	2014	N	NA	N
1713-89743	2014	N	NA	N
1713-89744	2014	N	NA	N
1713-89746	2014	N	NA	N
1713-89747	2014	N	NA	N
1713-89748	2014	N	NA	N
1713-89749	2014	N	NA	N
TP68fldg	1996	N	NA	N
1013-63334	1992	Y	NA	N
1013-63335	1992	Y	NA	N
1013-63336	1992	Y	NA	N
1043-80161	NA	N	NA	Y
1043-90533	1998	Y	NA	Y
1043-90534	1998	Y	NA	N
1063-42829	2002	Y	NA	N
1063-42830	2002	Y	NA	N
1063-42831	2002	Y	NA	N
1063-42832	2002	Y	NA	N
1063-42877	2002	Y	NA	N
1063-42878	2002	Y	NA	N
1063-42879	2002	Y	NA	N
1063-43038	2002	N	NA	N
1063-43039	2002	N	NA	N
1063-43040	2002	N	NA	N
1063-43077	2002	N	NA	N
1063-43078	2002	N	NA	N
1063-43079	2002	N	NA	N
1063-43080	2002	N	NA	N
1063-43081	2002	N	NA	N
1063-43082	2002	N	NA	N
1063-43135	2002	Y	NA	N
1063-43136	2002	Y	NA	N
1063-43137	2002	Y	NA	N
1063-43405	2002	N	NA	N
1063-43406	2002	N	NA	N
1063-43538	2003	Y	NA	N
1063-43539	2003	Y	NA	N
1063-43540	2003	Y	NA	N
1063-43541	2003	Y	NA	N
1063-43560	2003	Y	NA	N
1063-43561	2003	Y	NA	N
1063-43562	2003	Y	NA	N
1063-48672	2001	N	NA	N
1063-48673	2001	N	NA	Y
1063-48674	2001	N	NA	N
1063-48694	2001	N	NA	N
1063-48695	2001	N	NA	N
1063-48986	2002	N	NA	N
1063-48987	2002	N	NA	N
1063-48988	2002	N	NA	N
1063-48989	2002	N	NA	N
1163-68236	1997	Y	NA	N
1163-68237	1997	Y	NA	N
1163-68238	1997	Y	NA	N
1453-39165	1991	Y	NA	N
1453-39166	1991	Y	NA	N
1453-39167	1991	Y	NA	N
1513-50092	2013	Y	NA	N
1513-50093	2013	Y	NA	N
1513-50094	2013	Y	NA	N
1513-50095	2013	Y	NA	N
1513-50096	2013	Y	NA	N
1513-50097	2013	Y	NA	N
1573-65989	2004	Y	NA	N
1573-65990	2004	Y	NA	N
1573-65991	2004	Y	NA	N
1573-66071	2013	Y	NA	N
1573-66072	2013	Y	NA	N
1573-66073	2013	Y	NA	N
1573-66083	2013	Y	NA	N
1573-66084	2013	Y	NA	N
1573-66541	2004	Y	NA	N
1573-66607	2004	N	NA	N
1573-66608	2004	N	NA	N
1573-66609	2004	N	NA	N
1573-66693	2005	N	NA	N
1573-66694	2005	N	NA	N
1573-66695	2005	N	NA	N
SSIN05kid	2005	N	NA	N
1573-97962	2005	Y	NA	N
1573-97963	2005	Y	NA	N
1573-97972	2005	Y	NA	N
1573-97973	2005	Y	NA	N
1573-97981	2005	Y	NA	N
1573-97982	2005	Y	NA	N
1603-16558	2005	N	NA	N
1603-16559	2005	N	NA	N
1603-16560	2005	N	NA	N
1603-16653	2006	Y	NA	N
1603-16654	2006	Y	NA	N
1603-16655	2006	Y	NA	N
1603-16656	2006	Y	NA	N
1603-17119	2006	N	NA	N
1603-17120	2006	N	NA	N
1603-17127	2006	N	NA	N
1603-17128	2006	N	NA	N
1603-17129	2006	N	NA	N
1603-17130	2006	N	NA	N
1603-17220	2006	Y	NA	N
1603-17221	2006	Y	NA	N
1603-17222	2006	Y	NA	N
1603-17265	2006	Y	NA	N
1603-17266	2006	Y	NA	N
1603-17267	2006	Y	NA	N
1603-17268	2006	Y	NA	N
1603-17402	2006	Y	NA	N
1603-17403	2006	Y	NA	N
1603-17404	2006	Y	NA	N
1603-51008	2007	N	NA	N
1603-51017	2007	N	NA	N
1603-51018	2007	N	NA	N
1603-51019	2007	N	NA	N
1603-51020	2007	N	NA	N
1603-51061	2008	N	NA	N
1603-51062	2008	N	NA	N
1603-51063	2008	N	NA	N
1603-51098	2008	N	NA	N
1603-51128	2007	Y	NA	N
1603-51129	2007	Y	NA	N
1603-51130	2007	Y	NA	N
1603-51160	2007	N	NA	N
1603-51161	2007	N	NA	N
1603-51524	2008	Y	NA	N
1603-51525	2008	Y	NA	N
1603-51526	2008	Y	NA	N
1603-51527	2008	Y	NA	N
1603-51539	2008	Y	NA	N
1603-51540	2008	Y	NA	N
1603-51541	2008	Y	NA	N
1603-51547	2008	Y	NA	N
1603-51682	2009	N	NA	N
1603-51741	2008	N	NA	N
1603-51742	2008	N	NA	N
1603-51743	2008	N	NA	N
1603-51744	2008	N	NA	N
1603-51745	2008	Y	NA	N
1603-51746	2008	Y	NA	N
1603-51747	2008	Y	NA	N
1603-51852	2009	Y	NA	N
1603-51853	2009	Y	NA	N
1713-13205	2009	N	NA	N
1713-13206	2009	N	NA	N
1713-13223	2010	N	NA	N
1713-13224	2010	N	NA	N
1713-13225	2010	N	NA	N
1713-13282	2010	N	NA	N
1713-13283	2010	N	NA	N
1713-13284	2010	N	NA	N
1713-13379	2010	Y	NA	N
1713-13380	2010	Y	NA	N
1713-13381	2010	Y	NA	N
1713-13705	2010	N	NA	N
1713-13706	2010	N	NA	N
1713-13707	2010	N	NA	N
1713-13708	2010	N	NA	N
1713-13781	2011	N	NA	N
1713-13984	2011	Y	NA	N
1713-13985	2011	Y	NA	N
1713-13986	2011	Y	NA	N
1713-13987	2011	Y	NA	N
1713-49130	2011	N	NA	N
1713-49131	2011	N	NA	N
1713-49132	2011	N	NA	N
1713-49133	2011	N	NA	N
1713-49164	2011	N	NA	N
1713-49165	2011	N	NA	N
1713-49166	2011	N	NA	N
1713-49167	2011	N	NA	N
1713-49189	2012	N	NA	N
1713-49190	2012	N	NA	N
1713-49191	2012	N	NA	N
1713-49192	2012	N	NA	N
1713-49193	2012	N	NA	N
1713-49196	2011	N	NA	N
1713-49197	2011	N	NA	N
1713-49198	2011	N	NA	N
1713-49199	2011	N	NA	N
1713-49200	2012	N	NA	N
1713-49210	2011	Y	NA	N
1713-49211	2011	Y	NA	N
1713-49312	2011	Y	NA	N
1713-49313	2011	Y	NA	N
1713-49314	2011	Y	NA	N
