Indiv NatalYear CoreNestling ImmCohort InclBr
5465 2009 Y NA N
5466 2009 Y NA N
5527 2010 N NA N
5637 2010 Y NA N
5638 2010 Y NA N
5639 2010 Y NA N
5640 2010 Y NA N
5645 2010 Y NA N
5646 2010 Y NA N
6142 2011 Y NA N
6143 2011 Y NA N
6428 2013 Y NA N
6429 2013 Y NA N
6430 2013 Y NA N
6614 2014 N NA N
6615 2014 N NA N
6616 2014 N NA N
661 2002 N NA N
662 2002 N NA N
663 2002 N NA N
725 2002 Y NA N
726 2002 Y NA N
853 2003 N NA N
854 2003 N NA N
888 2003 N NA N
970 2003 Y NA N
971 2003 Y NA N
972 2003 Y NA N
1780 1991 Y NA Y
1781 1991 Y NA N
2030 1993 Y NA N
2031 1993 Y NA N
2032 1993 Y NA N
2033 1993 Y NA N
2524 1995 Y NA N
2672 1996 Y NA Y
2673 1996 Y NA N
2674 1996 Y NA N
3062 1999 Y NA N
3063 1999 Y NA Y
3499 2000 Y NA Y
3864 2004 N NA N
3865 2004 N NA N
3866 2004 N NA N
3963 2004 Y NA N
4246 2005 N NA N
4247 2005 N NA N
4248 2005 N NA N
4249 2005 N NA N
4440 2006 Y NA N
4441 2006 Y NA N
4442 2006 Y NA N
4628 2006 N NA N
4658 2006 Y NA N
4659 2006 Y NA N
4660 2006 Y NA N
4872 2007 N NA N
4873 2007 N NA N
4874 2007 N NA N
4890 2007 Y NA N
4891 2007 Y NA N
4898 2007 Y NA N
4899 2007 Y NA N
4900 2007 Y NA N
4901 2007 Y NA N
4963 2008 Y NA N
4964 2008 Y NA N
4965 2008 Y NA N
4966 2008 Y NA N
5033 2008 Y NA N
5034 2008 Y NA N
5174 2008 Y NA N
5175 2008 Y NA N
5249 2008 Y NA N
5250 2008 Y NA N
5291 2009 Y NA N
5292 2009 Y NA N
5293 2009 Y NA N
5489 2002 Y NA N
5658 2010 Y NA N
5659 2010 Y NA N
5967 2011 Y NA N
5968 2011 Y NA N
5969 2011 Y NA N
5990 2011 N NA N
6134 2011 Y NA N
6135 2011 Y NA N
6136 2011 Y NA N
6158 2011 Y NA N
6174 2011 Y NA N
6175 2011 Y NA N
6176 2011 Y NA N
6242 2012 Y NA N
6243 2012 Y NA N
6595 2014 N NA N
6596 2014 N NA N
6597 2014 N NA N
6598 2014 N NA N
6626 2014 N NA N
6627 2014 N NA N
6628 2014 N NA N
6629 2014 N NA N
569 2002 Y NA N
2992 2013 Y NA N
2993 2013 Y NA N
2994 2013 Y NA N
3004 2013 Y NA N
3005 2013 Y NA N
3006 2013 Y NA N
3964 2004 Y NA N
3965 2004 Y NA N
4085 2004 N NA N
4086 2004 N NA N
4087 2004 N NA N
4117 2005 N NA N
4118 2005 N NA N
4458 2006 Y NA N
4459 2006 Y NA N
4496 2006 N NA N
4500 2006 N NA N
4501 2006 N NA N
4505 2006 N NA N
4506 2006 N NA N
4517 2006 N NA N
4518 2006 N NA N
4904 2007 Y NA N
4905 2007 Y NA N
5082 2008 N NA N
5083 2008 N NA N
5084 2008 N NA N
6169 2011 Y NA N
6170 2011 Y NA N
6241 2012 Y NA N
5800 2010 Y NA N
5801 2010 Y NA N
6087 2011 Y NA N
6088 2011 Y NA N
6089 2011 Y NA N
6599 2014 N NA N
6600 2014 N NA N
6601 2014 N NA N
6602 2014 N NA N
6637 2014 N NA N
6638 2014 N NA N
6639 2014 N NA N
5571 2013 Y NA N
5572 2013 Y NA N
5573 2013 Y NA N
5574 2013 Y NA N
5262 NA N NA N
5274 2008 N NA N
5278 2008 N NA N
5809 NA N NA N
5817 2010 N NA N
3785 2004 N NA N
4782 2007 N NA N
4784 2007 N NA N
4828 2008 N NA N
4829 2008 N NA N
4830 2008 N NA N
4831 2008 N NA N
3 NA N 2005 N
6917 NA N 1996 N
6775 NA N 2004 N
6 NA N 1993 N
7 NA N 2001 N
8 NA N 2001 N
10 NA N 2002 N
11 NA N 1999 N
12 NA N 2000 Y
18 NA N 1992 N
49 NA N 1991 N
65 NA N 1991 N
66 NA N 1991 N
112 NA N 1991 N
2190 NA N 1993 N
115 NA N 1995 N
116 NA N 1995 Y
120 NA N 1996 N
121 NA N 1995 Y
193 NA N 1996 N
246 NA N NA N
247 NA N NA N
1552 NA N NA N
1643 1990 N NA N
250 NA N NA N
251 NA N NA N
253 NA N NA N
451 NA N NA Y
1425 1991 N NA N
1426 1991 N NA N
1594 1990 N NA N
1595 1990 N NA N
1596 1990 N NA N
255 NA N NA N
383 NA N NA N
1646 1990 N NA N
1647 1990 N NA N
1661 1990 N NA N
278 NA N 1996 N
307 NA N 1996 N
328 NA N 1997 N
329 NA N 1996 Y
542 NA N 2000 Y
330 NA N 1996 Y
341 1998 Y NA N
342 1998 Y NA N
3478 2000 Y NA N
3479 2000 Y NA N
3480 2000 Y NA N
3481 2000 Y NA N
518 2002 Y NA N
519 2002 Y NA N
1926 NA N 1991 N
346 NA N 1997 Y
6930 NA N 1998 Y
3264 1999 N NA N
363 NA N NA N
369 NA N NA N
372 NA N NA N
373 NA N NA N
375 NA N NA Y
379 NA N NA N
380 NA N NA N
404 NA N NA N
430 NA N NA Y
434 NA N NA Y
436 NA N NA Y
438 NA N NA Y
439 NA N NA N
440 NA N NA N
441 NA N NA Y
442 NA N NA N
443 NA N NA N
444 NA N NA N
445 NA N NA N
446 NA N NA Y
447 NA N NA N
448 NA N NA N
450 NA N NA N
453 NA N NA N
454 NA N NA N
455 NA N NA N
456 NA N NA N
458 NA N NA N
492 NA N NA N
510 NA N 2000 Y
587 NA N 2000 Y
727 NA N 2000 N
758 NA N 2000 Y
6865 NA N 2001 Y
753 2002 N NA N
754 2002 N NA N
755 2002 N NA N
785 NA N 2001 N
791 NA N 2001 N
792 NA N 2002 N
793 NA N 2002 N
794 NA N 2000 N
796 NA N 2001 N
797 NA N 2002 N
806 NA N 2000 N
810 NA N 2001 N
811 NA N 2002 N
812 NA N 2002 N
813 NA N 2002 N
814 NA N 2002 N
815 NA N 2001 N
816 NA N 2001 Y
892 NA N 2001 N
893 NA N 2001 N
894 NA N 2002 N
895 NA N 2001 N
994 NA N 1999 Y
995 NA N 2000 N
996 NA N 1999 Y
1003 NA N 2000 N
1004 NA N 2000 N
1007 NA N 1999 Y
1026 NA N 2000 N
1039 NA N 1999 Y
1089 NA N 1999 N
1127 NA N 2000 Y
1128 NA N 2001 Y
1129 NA N 2001 N
1136 NA N 2000 N
1140 NA N 2000 N
1142 NA N 2001 Y
1144 NA N 1999 Y
1308 NA N 1996 Y
2632 NA N 1995 Y
1354 1998 N NA Y
652 2002 N NA N
653 2002 N NA N
1205 NA N 1996 N
1228 NA N 1994 Y
1234 NA N 1997 N
1235 NA N 1996 N
1236 NA N 1996 Y
2745 NA N 1994 Y
2749 NA N 1994 Y
3073 1999 Y NA N
3074 1999 Y NA N
3075 1999 Y NA N
2742 1996 Y NA N
2743 1996 Y NA N
2744 1996 Y NA N
1237 NA N 1997 N
1239 NA N 1997 N
1240 NA N 1996 N
1241 NA N 1996 N
1243 NA N 1997 N
1245 NA N 1997 N
1246 NA N 1996 N
1249 NA N 1996 N
1250 NA N 1997 N
1251 NA N 1997 N
1252 NA N 1996 N
1256 NA N 1997 N
1257 NA N 1997 N
1258 NA N 1997 Y
1259 NA N 1996 N
1262 NA N 1996 N
1263 NA N 1996 N
1264 NA N 1997 N
1268 NA N 1997 N
1269 NA N 1996 N
1270 NA N 1996 Y
1273 NA N 1997 Y
1284 NA N 1996 N
1294 NA N 1996 N
1295 NA N 1996 N
1297 NA N 1997 N
1298 NA N 1997 Y
1300 NA N 1996 N
1301 NA N 1996 N
1304 NA N 1996 Y
1305 NA N 1996 Y
3126 NA N 1997 Y
3127 1999 N NA N
3128 1999 N NA N
3129 1999 N NA N
3130 1999 N NA N
1307 NA N 1996 N
1313 NA N 1996 Y
1316 NA N 1996 Y
1324 NA N 1996 Y
1381 NA N 1996 N
1403 NA N NA N
1418 NA N NA N
270 NA N NA N
271 NA N NA N
1428 NA N 1991 Y
1434 NA N NA Y
1548 NA N NA N
357 NA N NA Y
1934 1993 N NA N
1935 1993 N NA N
1936 1993 N NA N
1937 1993 N NA N
2314 1994 N NA N
2315 1994 N NA N
2316 1994 N NA N
2317 1994 N NA N
1435 NA N NA N
1439 NA N 1991 N
1442 NA N 1991 N
1444 NA N NA N
1445 NA N 1991 N
1446 NA N 1991 N
1447 NA N NA N
1448 NA N NA N
1450 NA N 1991 Y
1451 NA N NA N
1452 NA N 1991 N
1454 NA N NA Y
1455 NA N NA N
1456 NA N NA N
1457 NA N 1991 N
1458 NA N 1991 N
1459 NA N 1991 N
1460 NA N 1991 N
1462 NA N NA N
1463 NA N NA N
1465 NA N NA N
1466 NA N NA N
1467 NA N NA N
1469 NA N NA N
1470 NA N NA N
1473 NA N 1991 N
1474 NA N NA N
1475 NA N 1991 N
1476 NA N NA N
1477 NA N NA N
1478 NA N 1991 N
1479 NA N NA N
1480 NA N NA Y
1482 NA N NA Y
1484 NA N NA Y
1492 NA N NA Y
2127 1993 N NA N
2128 1993 N NA N
2129 1993 N NA N
33 1992 N NA N
34 1992 N NA N
35 1992 N NA N
1483 NA N NA Y
1485 NA N NA N
1487 NA N 1991 N
1497 NA N 1991 N
1513 NA N 1991 N
1526 NA N NA N
1530 NA N NA N
1549 NA N NA N
1621 1990 N NA N
1873 1991 N NA N
1874 1991 N NA N
1538 NA N NA N
355 NA N NA Y
356 NA N NA N
408 NA N NA N
409 NA N NA N
410 NA N NA Y
1555 NA N NA N
1539 NA N NA N
1550 NA N NA N
1633 NA N NA Y
1645 NA N NA N
1653 NA N NA N
1672 NA N NA N
1696 NA N NA N
1698 NA N NA N
1699 NA N NA N
1700 NA N NA Y
1707 NA N NA Y
1960 1993 N NA N
1961 1993 N NA N
1962 1993 N NA N
2147 1993 N NA N
2148 1993 N NA N
6799 1991 N NA N
6800 1991 N NA N
19 1992 N NA N
20 1992 N NA N
1701 NA N NA Y
1702 NA N NA N
1705 NA N NA Y
1706 NA N NA Y
1708 NA N NA Y
1903 NA N 1992 Y
2142 1993 N NA N
2143 1993 N NA N
1710 NA N NA N
1711 NA N NA N
1714 NA N NA N
1715 NA N NA Y
1719 NA N NA Y
1820 NA N NA N
1849 NA N NA Y
1850 NA N NA Y
1881 1991 N NA N
1433 1991 N NA N
1872 NA N NA N
1882 NA N 1991 N
1885 NA N 1991 N
1888 NA N NA Y
2181 NA N 1991 Y
2002 1993 N NA N
1895 NA N 1991 Y
1897 NA N 1992 N
1898 NA N 1992 Y
1901 NA N 1992 N
1902 NA N 1992 Y
1904 NA N 1991 N
1906 NA N 1991 N
1907 NA N 1991 N
1909 NA N 1991 N
1910 NA N 1991 Y
1914 NA N 1991 Y
1963 1993 N NA Y
1964 1993 N NA N
1965 1993 N NA N
6826 1994 N NA N
1918 NA N 1991 N
1919 NA N 1991 N
1923 NA N 1991 Y
1927 NA N 1992 N
1928 NA N 1991 N
1932 NA N 1991 Y
1940 NA N 1992 N
1971 NA N 1991 Y
2075 NA N 1992 Y
2163 NA N 1991 N
2171 NA N 1993 N
2174 NA N 1992 N
2177 NA N 1993 Y
2182 NA N 1993 N
2183 NA N 1993 N
2184 NA N 1992 N
2188 NA N 1993 N
2189 NA N 1993 N
2194 NA N 1992 Y
2195 NA N 1992 Y
2291 NA N 1992 N
2293 NA N 1992 N
2295 NA N 1993 N
2297 NA N 1993 N
2298 NA N 1993 N
2299 NA N 1992 Y
2300 NA N 1992 Y
2302 NA N 1992 Y
2368 1994 N NA N
2369 1994 N NA N
2301 NA N 1993 Y
2304 NA N 1992 Y
2305 NA N 1992 N
2306 NA N 1993 N
2310 NA N 1992 N
2311 NA N 1992 Y
2336 NA N 1993 N
2337 NA N 1993 Y
2589 NA N 1994 Y
2868 1997 N NA N
2341 NA N 1993 N
2385 NA N 1993 Y
2389 NA N 1995 Y
2426 NA N 1994 N
2427 NA N 1993 Y
2430 NA N 1993 N
2431 NA N 1994 N
2435 NA N 1994 N
2436 NA N 1994 N
2437 NA N 1993 Y
2438 NA N 1994 Y
2439 NA N 1994 Y
2440 NA N 1994 N
2441 NA N 1994 N
2442 NA N 1993 N
2444 NA N 1994 N
2446 NA N 1994 N
2447 NA N 1994 N
2448 NA N 1994 N
2452 NA N 1993 Y
2456 NA N 1993 Y
2457 NA N 1993 Y
3223 1999 Y NA N
3224 1999 Y NA N
3225 1999 Y NA N
3226 1999 Y NA N
3639 2001 Y NA N
3640 2001 Y NA N
2458 NA N 1994 N
2460 NA N 1994 Y
6848 NA N 1995 Y
2750 1996 N NA N
2751 1996 N NA N
2461 NA N 1994 N
2463 NA N 1993 Y
2465 NA N 1994 N
2466 NA N 1994 N
2467 NA N 1994 Y
2468 NA N 1994 Y
2469 NA N 1994 N
2470 NA N 1994 N
2471 NA N 1994 N
2472 NA N 1993 N
2473 NA N 1993 N
2474 NA N 1994 N
2475 NA N 1994 N
2476 NA N 1994 N
2478 NA N 1994 N
2479 NA N 1994 N
2481 NA N 1994 N
2483 NA N 1994 Y
2897 NA N 1994 Y
2848 1997 N NA N
2484 NA N 1994 N
2485 NA N 1994 N
2490 NA N 1994 N
2555 NA N 1993 Y
2584 NA N 1994 N
2605 NA N 1994 Y
2609 NA N 1994 N
2610 NA N 1994 N
2611 NA N 1995 Y
2614 NA N 1995 N
2615 NA N 1995 Y
3284 NA N 1998 Y
3463 2000 Y NA N
3464 2000 Y NA N
2616 NA N 1994 Y
2618 NA N 1994 Y
2620 NA N 1994 Y
2621 NA N 1994 N
2622 NA N 1995 N
2623 NA N 1994 Y
2628 NA N 1994 N
2629 NA N 1994 Y
2630 NA N 1994 Y
2774 NA N 1994 N
2798 NA N 1995 N
2854 NA N 1997 N
2856 NA N 1997 N
2858 NA N 1995 N
2861 NA N 1995 N
2870 NA N 1995 N
2877 NA N 1996 N
2879 NA N 1997 N
2880 NA N 1997 N
2881 NA N 1997 N
2882 NA N 1997 N
2895 NA N 1995 Y
2896 NA N 1995 Y
2898 NA N 1994 Y
2962 NA N 1996 N
2981 NA N 1995 Y
3106 NA N 1997 Y
3162 NA N 1997 Y
3172 1999 N NA N
3173 1999 N NA N
3169 NA N 1997 N
3170 NA N 1997 Y
3184 NA N 1997 N
3185 NA N 1997 N
3186 NA N 1997 N
3269 NA N 1998 N
3270 NA N 1999 N
3271 NA N 1998 N
3272 NA N 1999 N
3275 NA N 1999 N
3278 NA N 1999 N
3282 NA N 1998 N
3283 NA N 1999 N
3285 NA N 1999 N
3286 NA N 1999 N
3287 NA N 1999 N
3308 NA N 1997 Y
3309 NA N 1997 Y
3367 NA N 1997 Y
3369 NA N 1999 N
3371 NA N 1999 N
3379 NA N 1998 Y
3380 NA N 1998 Y
620 2002 N NA N
621 2002 N NA N
622 2002 N NA N
1042 2001 N NA N
1043 2001 N NA N
3381 NA N 1999 N
3382 NA N 1997 Y
3440 NA N 2000 Y
3501 NA N 1999 N
3603 NA N 2000 N
3605 NA N 1999 N
3610 NA N 1999 N
3614 NA N 2000 N
3740 NA N 2002 N
3915 NA N 2012 N
3925 NA N 2012 N
3935 NA N 2012 N
3936 NA N 2012 N
3937 NA N 2013 N
3938 NA N 2012 N
3955 NA N 2002 N
3956 NA N 2002 N
3957 NA N 2004 N
4037 NA N 2003 N
4116 NA N 2003 N
4155 NA N 2004 N
4346 NA N 2005 N
4395 NA N 2005 N
4539 NA N 2006 N
4540 NA N 2006 N
4657 NA N 2004 N
4688 NA N 2004 N
4706 NA N 2001 N
4712 NA N 2006 N
4811 NA N 2007 N
4812 NA N 2007 N
4915 NA N 2006 N
4916 NA N 2006 N
5190 NA N 2007 N
5208 NA N 2006 N
5267 NA N 2008 N
5271 NA N 2007 N
5373 NA N 2009 N
5374 NA N 2008 N
5375 NA N 2008 N
5742 NA N 2009 N
5744 NA N 2009 N
5745 NA N 2009 N
5746 NA N 2009 N
5747 NA N 2009 N
5786 NA N 2009 N
5824 NA N 2010 N
5953 2011 N NA N
5954 2011 N NA N
5812 NA N 2010 N
5813 NA N 2010 N
5992 NA N 2009 N
6048 NA N 2009 N
6052 NA N 2011 N
6188 NA N 2010 N
6190 NA N 2010 N
6197 NA N 2010 N
6208 NA N 2011 N
6285 NA N 2012 N
6286 NA N 2012 N
6287 NA N 2012 N
6288 NA N 2012 N
6289 NA N 2012 N
6290 NA N 2012 N
6291 NA N 2012 N
6299 NA N 2012 N
6320 NA N 2012 N
6322 NA N 2012 N
6375 NA N 2011 N
6543 NA N 2012 N
6544 NA N 2012 N
6708 NA N 2013 N
6709 NA N 2013 N
6710 NA N 2013 N
6711 NA N 2013 N
6712 NA N 2013 N
6713 NA N 2013 N
6715 NA N 2013 N
6716 NA N 2008 N
6717 NA N 2008 N
6718 NA N 2008 N
6719 NA N 2008 N
6720 NA N 2008 N
6721 NA N 2009 N
6722 NA N 2009 N
6724 NA N 2009 N
6725 NA N 1999 N
6726 NA N 2009 N
6728 NA N 2010 N
6729 NA N 2010 N
6730 NA N 2010 N
6731 NA N 2010 N
6732 NA N 2010 N
6733 NA N 2010 N
6734 NA N 2010 N
6735 NA N 2011 N
6736 NA N 2011 N
6738 NA N 2011 N
6739 NA N 2011 N
6740 NA N 2011 N
6743 NA N 2012 N
6744 NA N 2013 N
6745 NA N 2013 N
6746 NA N 2013 N
6747 NA N 2013 N
6748 NA N 2013 N
6767 NA N 2007 N
6768 NA N 2009 N
6770 NA N 2010 N
6779 NA N NA N
6786 NA N 1994 N
6787 NA N 1994 N
6788 NA N 2011 N
6789 NA N 1994 N
6791 NA N 2004 N
6793 NA N 2004 N
6794 NA N 2003 N
6796 NA N 2008 N
6797 NA N 1997 Y
6802 NA N NA Y
6805 NA N 1995 Y
6806 NA N 1994 Y
6810 NA N 1999 N
6816 NA N 2011 N
6818 NA N 1995 N
6819 NA N 2010 N
6820 NA N 2010 N
6822 NA N 2008 N
6824 NA N 2007 N
6825 NA N 2007 N
6827 NA N 1995 Y
6828 NA N 1996 Y
6845 NA N 2001 N
6856 NA N 1994 N
6860 NA N 1994 Y
6861 NA N 1994 Y
6862 NA N NA Y
6869 NA N NA N
6876 NA N 2005 N
6931 NA N 1994 Y
6932 NA N 2012 N
6933 NA N 2012 N
6337 2013 N NA N
6338 2013 N NA N
6339 2013 N NA N
6934 NA N 2012 N
6936 NA N 2002 N
6835 NA N 2009 N
6836 NA N 2009 N
6922 NA N 2010 N
5904 2011 N NA N
5905 2011 N NA N
5906 2011 N NA N
5907 2011 N NA N
5822 2010 N NA N
5823 2010 N NA N
6874 NA N 2004 N
6875 NA N 2004 N
4337 2005 N NA N
2631 NA N 2000 Y
6849 NA N 2009 N
6783 NA N NA Y
6785 NA N 1991 Y
6927 NA N 1994 Y
6864 NA N 1996 Y
6841 NA N 2005 N
6784 NA N 1991 Y
6928 NA N 1996 Y
6823 NA N 2003 N
6814 NA N 2007 N
6792 NA N 2008 N
6857 NA N 2008 N
6790 NA N NA Y
6801 NA N 1993 Y
6809 NA N 1997 Y
6811 NA N 2002 Y
6852 NA N 1991 Y
6868 NA N NA Y
6803 NA N 1991 Y
6808 NA N 1997 Y
6846 NA N 1997 Y
6851 NA N 1991 Y
6867 NA N NA Y
6804 NA N 1991 Y
