Fam ID Dad Mom Sex Pheno
1 3735 0 0 2 -9
1 3736 2173 1000 1 -9
1 3737 2307 225 2 -9
1 3738 0 0 2 -9
1 3739 0 0 1 -9
1508 3740 0 0 0 -9
1 3741 0 0 2 -9
1 3742 2499 807 0 -9
1 3743 2499 807 0 -9
1 3744 2499 807 0 -9
1 3745 1006 3368 0 -9
1 3746 1006 3368 0 -9
1 3747 880 1310 2 -9
1 3748 6896 6895 2 -9
1 3749 0 0 2 -9
1 3750 2176 3400 0 -9
1 3751 2176 3400 2 -9
1 3752 2176 3400 0 -9
1 3753 3177 3181 2 -9
1 3754 3177 3181 0 -9
1 3755 1006 3368 0 -9
1 3756 3177 3181 2 -9
1 3757 1006 3368 1 -9
1 3758 1135 3098 1 -9
1 3759 1135 3098 0 -9
1 3760 1135 3098 2 -9
1 3761 1143 3498 0 -9
1 3762 1143 3498 0 -9
1 3763 1143 3498 2 -9
1 3764 3190 3026 0 -9
1 3765 3190 3026 2 -9
1 3766 3190 3026 1 -9
1 3767 3190 3026 0 -9
1 3768 3377 3046 0 -9
1 3769 3377 3046 0 -9
1 3770 3377 3046 0 -9
1 3771 3377 3046 0 -9
1 3772 1123 1031 0 -9
1 3773 1123 1031 0 -9
1 3774 3396 3195 1 -9
1 3775 3396 3195 2 -9
1 3776 3560 3419 1 -9
1 3777 3560 3419 0 -9
1 3778 3560 3419 0 -9
1 3779 3637 1141 0 -9
1 3780 3637 1141 0 -9
1 3781 3637 1141 0 -9
1 3782 3604 809 0 -9
1 3783 2308 3741 0 -9
1 3784 2308 3741 1 -9
1 3785 3532 3741 1 -9
1 3786 2850 2542 2 -9
1 3787 3390 3747 0 -9
1 3788 3390 3747 1 -9
1 3789 3390 3747 0 -9
1 3790 671 1054 0 -9
1 3791 671 1054 0 -9
1 3792 671 1054 0 -9
1 3793 1083 1125 1 -9
1 3794 1083 1125 0 -9
1 3795 1083 1125 0 -9
1 3796 3533 3422 0 -9
1 3797 3533 3422 0 -9
1 3798 3533 3422 0 -9
1 3799 612 3606 1 -9
1 3800 612 3606 2 -9
1 3801 880 1185 1 -9
1 3802 880 1185 0 -9
1 3803 880 1185 2 -9
1 3804 3401 1122 1 -9
1 3805 2185 1254 2 -9
1 3806 2185 1254 1 -9
1 3807 3647 3697 2 -9
1 3808 3647 3697 2 -9
1 3809 6896 6895 1 -9
1 3810 0 0 2 -9
1 3811 0 0 2 -9
1 3812 0 0 2 -9
1 3813 0 0 2 -9
1 3814 0 0 1 -9
1 3815 3686 3021 2 -9
1 3816 3686 3021 1 -9
1 3817 788 2687 2 -9
1 3818 788 2687 2 -9
1 3819 788 2687 2 -9
1 3820 788 2687 1 -9
1 3821 3288 3276 2 -9
1 3822 3288 3276 2 -9
1 3823 3288 3276 2 -9
1 3824 790 789 2 -9
1 3825 790 789 2 -9
1 3826 790 789 2 -9
1 3827 3016 305 2 -9
1 3828 3016 305 1 -9
1 3829 3016 305 1 -9
1 3830 2228 779 2 -9
1 3831 2228 779 2 -9
1 3832 2228 779 1 -9
1 3833 2228 779 1 -9
1 3834 1090 3496 1 -9
1 3835 1090 3496 2 -9
1 3836 2788 3424 2 -9
1 3837 2788 3424 2 -9
1 3838 2788 3424 1 -9
1 3839 312 2492 2 -9
1 3840 2013 2607 1 -9
1 3841 2013 2607 1 -9
1 3842 2013 2607 1 -9
1 3843 2013 2607 2 -9
1 3844 2185 1254 1 -9
1 3845 2185 1254 1 -9
1 3846 3343 3503 1 -9
1 3847 3343 3503 2 -9
1 3848 3343 3503 1 -9
1 3849 2151 3500 1 -9
1 3850 2151 3500 1 -9
1 3851 2151 3500 2 -9
1 3852 2151 3500 1 -9
1 3853 2191 3065 2 -9
1 3854 2191 3065 2 -9
1 3855 2191 3065 1 -9
1 3856 1999 551 1 -9
1 3857 1999 551 1 -9
1 3858 1999 551 2 -9
1 3859 1999 551 2 -9
1 3860 3262 3235 1 -9
1 3861 3262 3235 1 -9
1 3862 3262 3235 2 -9
1 3863 3262 3235 1 -9
1 3864 3814 3063 1 -9
1 3865 3814 3063 2 -9
1 3866 3814 3063 1 -9
1 3867 750 3097 2 -9
1 3868 750 3097 1 -9
1 3869 750 3097 1 -9
1 3870 752 3811 1 -9
1 3871 752 3811 1 -9
1 3872 752 3811 2 -9
1 3873 150 1292 2 -9
1 3874 150 1292 1 -9
1 3875 150 1292 2 -9
1 3876 150 1292 1 -9
1 3877 3206 795 2 -9
1 3878 3206 795 2 -9
1 3879 3206 795 1 -9
1 3880 594 2640 1 -9
1 3881 594 2640 1 -9
1 3882 594 2640 2 -9
1 3883 3698 589 1 -9
1 3884 3698 589 1 -9
1 3885 3698 589 2 -9
1 3886 1005 2704 1 -9
1 3887 1005 2704 2 -9
1 3888 1005 2704 2 -9
1 3889 715 2083 2 -9
1 3890 715 2083 2 -9
1 3891 715 2083 1 -9
1 3892 2191 1153 1 -9
1 3893 3809 1153 1 -9
1 3894 2191 1153 2 -9
1 3895 2097 3488 2 -9
1 3896 2097 3488 1 -9
1 3897 2097 3488 1 -9
1 3898 3647 3697 2 -9
1 3899 3647 3697 1 -9
1 3900 3647 3697 1 -9
1 3901 3412 2654 1 -9
1 3902 3412 2654 1 -9
1 3903 3412 2654 1 -9
1 3904 6267 6120 1 -9
1 3905 6267 6120 2 -9
1 3906 6267 6120 1 -9
1 3907 4699 5486 1 -9
1 3908 4699 5486 2 -9
1 3909 4699 5486 1 -9
1 3910 6179 3939 1 -9
1 3911 5912 6180 1 -9
1 3912 6111 5947 2 -9
1 3913 6111 5947 1 -9
1 3914 6111 5947 2 -9
1509 3915 0 0 2 -9
1 3916 6265 5583 1 -9
1 3917 6265 5583 1 -9
1 3918 6265 5583 1 -9
1 3919 4262 6741 1 -9
1 3920 4262 6741 1 -9
1 3921 4262 6741 1 -9
1 3922 5485 4911 1 -9
1 3923 5504 5948 2 -9
1 3924 5504 5948 1 -9
1510 3925 0 0 2 -9
1 3926 0 0 1 -9
1 3927 5229 5027 1 -9
1 3928 5229 5027 2 -9
1 3929 5229 5027 2 -9
1 3930 5229 5027 1 -9
1 3931 5591 4974 2 -9
1 3932 5591 4974 1 -9
1 3933 4711 4050 1 -9
1 3934 4711 4050 2 -9
1511 3935 0 0 0 -9
1512 3936 0 0 1 -9
1513 3937 0 0 0 -9
1514 3938 0 0 2 -9
1 3939 0 0 2 -9
1 3940 128 3076 1 -9
1 3941 5165 3991 0 -9
1 3942 5165 3991 0 -9
1 3943 6267 6120 0 -9
1 3944 6267 6120 2 -9
1 3945 516 4598 0 -9
1 3946 516 4598 0 -9
1 3947 516 4598 0 -9
1 3948 0 0 2 -9
1 3949 0 0 2 -9
1 3950 696 3273 1 -9
1 3951 1138 1139 2 -9
1 3952 1314 3515 1 -9
1 3953 1314 3515 1 -9
1 3954 0 0 2 -9
1515 3955 0 0 1 -9
1516 3956 0 0 2 -9
1517 3957 0 0 0 -9
1 3958 3412 2654 2 -9
1 3959 3636 6189 1 -9
1 3960 3636 6189 1 -9
1 3961 3636 6189 2 -9
1 3962 3636 6189 1 -9
1 3963 515 725 1 -9
1 3964 5489 512 1 -9
1 3965 5489 512 2 -9
1 3966 3696 5280 1 -9
1 3967 3696 5280 1 -9
1 3968 3696 5280 2 -9
1 3969 3696 5280 2 -9
1 3970 3687 3260 2 -9
1 3971 3687 3260 1 -9
1 3972 3687 3260 2 -9
1 3973 6884 6883 2 -9
1 3974 897 3281 2 -9
1 3975 897 3281 2 -9
1 3976 897 3281 1 -9
1 3977 526 3630 1 -9
1 3978 526 3630 1 -9
1 3979 526 3630 2 -9
1 3980 1100 3150 1 -9
1 3981 1100 3150 1 -9
1 3982 1100 3150 2 -9
1 3983 1100 3150 2 -9
1 3984 2738 3502 2 -9
1 3985 2738 3502 1 -9
1 3986 546 585 2 -9
1 3987 546 585 2 -9
1 3988 128 3076 1 -9
1 3989 128 3076 1 -9
1 3990 1998 3448 1 -9
1 3991 1998 3448 2 -9
1 3992 1998 3448 1 -9
1 3993 1998 3448 2 -9
1 3994 714 3544 1 -9
1 3995 714 3544 2 -9
1 3996 714 3544 2 -9
1 3997 1179 3643 2 -9
1 3998 588 3643 2 -9
1 3999 586 2237 2 -9
1 4000 586 2237 2 -9
1 4001 578 3685 2 -9
1 4002 578 3685 1 -9
1 4003 729 3623 2 -9
1 4004 3295 2665 1 -9
1 4005 3295 2665 1 -9
1 4006 578 3685 2 -9
1 4007 594 2640 2 -9
1 4008 594 2640 2 -9
1 4009 594 2640 2 -9
1 4010 594 2640 1 -9
1 4011 312 2492 2 -9
1 4012 312 2492 2 -9
1 4013 312 2492 1 -9
1 4014 312 2492 1 -9
1 4015 3343 3503 2 -9
1 4016 3343 3503 2 -9
1 4017 790 789 1 -9
1 4018 790 789 2 -9
1 4019 790 789 1 -9
1 4020 790 789 1 -9
1 4021 2013 2607 1 -9
1 4022 2013 2607 2 -9
1 4023 897 3281 2 -9
1 4024 897 3281 2 -9
1 4025 3219 508 1 -9
1 4026 3219 508 1 -9
1 4027 3219 508 1 -9
1 4028 0 0 2 -9
1 4029 0 0 1 -9
1 4030 0 0 2 -9
1 4031 0 0 2 -9
1 4032 6888 6887 2 -9
1 4033 6888 6887 2 -9
1 4034 6896 6895 2 -9
1 4035 3267 277 2 -9
1 4036 3288 3276 1 -9
1518 4037 0 0 2 -9
1 4038 128 3076 2 -9
1 4039 128 3076 1 -9
1 4040 128 3076 1 -9
1 4041 128 3076 1 -9
1 4042 2228 779 1 -9
1 4043 2228 779 1 -9
1 4044 2228 779 2 -9
1 4045 0 0 2 -9
1 4046 752 3811 1 -9
1 4047 752 3811 2 -9
1 4048 752 3811 2 -9
1 4049 3609 3265 2 -9
1 4050 788 2687 2 -9
1 4051 788 2687 2 -9
1 4052 788 2687 1 -9
1 4053 6888 6887 1 -9
1 4054 6264 3279 1 -9
1 4055 6264 3279 1 -9
1 4056 547 718 1 -9
1 4057 3401 1122 2 -9
1 4058 1025 2859 0 -9
1 4059 1025 2859 1 -9
1 4060 1025 2859 0 -9
1 4061 1303 1271 1 -9
1 4062 1303 1271 0 -9
1 4063 3739 1066 0 -9
1 4064 3739 1066 0 -9
1 4065 3739 1066 0 -9
1 4066 2940 2874 0 -9
1 4067 2940 2874 0 -9
1 4068 2940 2874 0 -9
1 4069 2940 2874 0 -9
1 4070 656 3486 1 -9
1 4071 1911 2892 0 -9
1 4072 1911 2892 0 -9
1 4073 1911 2892 0 -9
1 4074 2625 3332 1 -9
1 4075 2625 3332 2 -9
1 4076 3543 1386 0 -9
1 4077 3543 1386 0 -9
1 4078 3543 1386 1 -9
1 4079 3543 1386 0 -9
1 4080 3543 1386 0 -9
1 4081 4335 3007 0 -9
1 4082 4335 3007 0 -9
1 4083 3736 3375 0 -9
1 4084 3736 3375 0 -9
1 4085 1149 613 2 -9
1 4086 1149 613 1 -9
1 4087 1149 613 1 -9
1 4088 1134 6750 2 -9
1 4089 1134 6750 1 -9
1 4090 3149 719 0 -9
1 4091 3149 719 0 -9
1 4092 3149 719 0 -9
1 4093 3572 3374 0 -9
1 4094 3572 3374 0 -9
1 4095 3572 3374 0 -9
1 4096 3572 3374 0 -9
1 4097 1190 1044 0 -9
1 4098 1190 1044 0 -9
1 4099 1190 1044 0 -9
1 4100 609 599 1 -9
1 4101 609 599 1 -9
1 4102 1032 3249 0 -9
1 4103 850 564 0 -9
1 4104 850 564 0 -9
1 4105 1183 1034 0 -9
1 4106 1183 1034 0 -9
1 4107 6896 6895 1 -9
1 4108 3572 3374 1 -9
1 4109 3572 3374 1 -9
1 4110 6878 6877 1 -9
1 4111 3572 3374 1 -9
1 4112 6878 6877 1 -9
1 4113 3377 3046 2 -9
1 4114 3377 3046 1 -9
1 4115 3377 3046 2 -9
1519 4116 0 0 0 -9
1 4117 1149 613 1 -9
1 4118 1149 613 2 -9
1 4119 3177 3181 1 -9
1 4120 2940 2874 1 -9
1 4121 825 836 1 -9
1 4122 825 836 2 -9
1 4123 825 836 1 -9
1 4124 808 543 1 -9
1 4125 808 543 2 -9
1 4126 808 543 2 -9
1 4127 3396 3195 1 -9
1 4128 3396 3195 2 -9
1 4129 1314 3515 1 -9
1 4130 1314 3515 1 -9
1 4131 1314 3515 2 -9
1 4132 619 3735 2 -9
1 4133 619 3735 2 -9
1 4134 3149 719 2 -9
1 4135 3149 719 2 -9
1 4136 3149 719 2 -9
1 4137 1303 1271 2 -9
1 4138 1303 1271 1 -9
1 4139 1303 1271 1 -9
1 4140 3373 555 1 -9
1 4141 3373 555 2 -9
1 4142 671 1054 1 -9
1 4143 671 1054 1 -9
1 4144 1006 3368 1 -9
1 4145 691 1383 2 -9
1 4146 691 1383 1 -9
1 4147 3739 1066 2 -9
1 4148 3739 1066 1 -9
1 4149 3739 1066 2 -9
1 4150 805 3098 2 -9
1 4151 805 3098 2 -9
1 4152 805 3098 2 -9
1 4153 805 3098 1 -9
1 4154 1143 3498 2 -9
1531 4155 0 0 0 -9
1 4156 0 0 2 -9
1 4157 0 0 1 -9
1 4158 0 0 1 -9
1 4159 0 0 1 -9
1 4160 0 0 1 -9
1 4161 0 0 1 -9
1 4162 0 0 2 -9
1 4163 0 0 2 -9
1 4164 0 0 2 -9
1 4165 0 0 2 -9
1 4166 547 718 1 -9
1 4167 547 718 2 -9
1 4168 547 718 1 -9
1 4169 594 2640 1 -9
1 4170 594 2640 2 -9
1 4171 594 2640 1 -9
1 4172 3698 589 2 -9
1 4173 3698 589 1 -9
1 4174 3698 589 1 -9
1 4175 3016 305 1 -9
1 4176 3016 305 2 -9
1 4177 3016 305 2 -9
1 4178 3016 305 1 -9
1 4179 2097 3488 1 -9
1 4180 2097 3488 1 -9
1 4181 2097 3488 1 -9
1 4182 3647 3500 1 -9
1 4183 3647 3500 2 -9
1 4184 3647 3500 2 -9
1 4185 3647 3500 2 -9
1 4186 2191 3065 2 -9
1 4187 2191 3065 1 -9
1 4188 2191 3065 1 -9
1 4189 2788 3424 1 -9
1 4190 2788 3424 2 -9
1 4191 2788 3424 2 -9
1 4192 2788 3424 1 -9
1 4193 790 789 2 -9
1 4194 790 789 2 -9
1 4195 790 789 1 -9
1 4196 913 551 2 -9
1 4197 913 551 2 -9
1 4198 913 551 1 -9
1 4199 3295 2665 2 -9
1 4200 3295 2665 2 -9
1 4201 3295 2665 2 -9
1 4202 3295 2665 2 -9
1 4203 578 3685 2 -9
1 4204 578 3685 2 -9
1 4205 578 3685 1 -9
1 4206 5268 296 2 -9
1 4207 5268 296 1 -9
1 4208 5268 296 2 -9
1 4209 5268 296 1 -9
1 4210 5891 3973 2 -9
1 4211 5891 3973 1 -9
1 4212 5891 3973 1 -9
1 4213 5891 3973 1 -9
1 4214 4594 3025 1 -9
1 4215 4029 1260 1 -9
1 4216 6813 6902 1 -9
1 4217 6884 6883 1 -9
1 4218 6714 4028 2 -9
1 4219 6714 4028 1 -9
1 4220 6714 4028 2 -9
1 4221 6714 4028 1 -9
1 4222 3636 6189 1 -9
1 4223 3636 6189 2 -9
1 4224 3636 6189 1 -9
1 4225 1179 3643 2 -9
1 4226 1179 3643 1 -9
1 4227 715 973 1 -9
1 4228 715 973 1 -9
1 4229 715 973 2 -9
1 4230 919 3697 2 -9
1 4231 919 3697 1 -9
1 4232 919 3697 2 -9
1 4233 2013 3738 2 -9
1 4234 2013 3738 2 -9
1 4235 529 4031 2 -9
1 4236 529 4031 2 -9
1 4237 714 3544 2 -9
1 4238 714 3544 2 -9
1 4239 714 3544 1 -9
1 4240 3452 572 2 -9
1 4241 3452 572 2 -9
1 4242 3452 572 2 -9
1 4243 586 3954 1 -9
1 4244 3809 1153 2 -9
1 4245 3809 1153 2 -9
1 4246 3814 3063 1 -9
1 4247 3814 3063 1 -9
1 4248 4215 3063 2 -9
1 4249 3814 3063 2 -9
1 4250 897 3281 1 -9
1 4251 897 3281 2 -9
1 4252 897 3281 2 -9
1 4253 634 2654 1 -9
1 4254 634 2654 2 -9
1 4255 634 2654 1 -9
1 4256 526 3630 1 -9
1 4257 526 3630 2 -9
1 4258 526 3630 2 -9
1 4259 150 1292 2 -9
1 4260 150 1292 2 -9
1 4261 150 1292 2 -9
1 4262 516 878 1 -9
1 4263 516 878 1 -9
1 4264 1143 3498 1 -9
1 4265 1143 3498 1 -9
1 4266 2371 1361 2 -9
1 4267 2371 1361 2 -9
1 4268 2371 1361 2 -9
1 4269 1192 690 1 -9
1 4270 1192 690 1 -9
1 4271 1083 1380 2 -9
1 4272 1083 1380 2 -9
1 4273 1083 1380 1 -9
1 4274 3191 3064 1 -9
1 4275 3191 3064 2 -9
1 4276 3191 3064 1 -9
1 4277 656 3486 1 -9
1 4278 2176 3400 2 -9
1 4279 2176 3400 1 -9
1 4280 2176 3400 2 -9
1 4281 696 3273 1 -9
1 4282 696 3273 1 -9
1 4283 696 3273 2 -9
1 4284 2308 992 2 -9
1 4285 2308 992 2 -9
1 4286 2308 992 2 -9
1 4287 2625 3332 1 -9
1 4288 2625 3332 2 -9
1 4289 2625 3332 2 -9
1 4290 2625 3332 2 -9
1 4291 880 1185 1 -9
1 4292 880 1185 1 -9
1 4293 880 1185 1 -9
1 4294 3533 3422 1 -9
1 4295 3190 3749 2 -9
1 4296 3190 3749 2 -9
1 4297 1336 3631 2 -9
1 4298 1336 3631 2 -9
1 4299 1336 3631 2 -9
1 4300 3543 1386 2 -9
1 4301 3543 1386 1 -9
1 4302 3543 1386 1 -9
1 4303 859 2843 2 -9
1 4304 859 2843 2 -9
1 4305 859 2843 0 -9
1 4306 859 2843 1 -9
1 4307 609 599 2 -9
1 4308 609 599 1 -9
1 4309 609 599 1 -9
1 4310 1183 1034 1 -9
1 4311 1183 1034 2 -9
1 4312 548 3748 1 -9
1 4313 548 3748 1 -9
1 4314 612 3606 2 -9
1 4315 548 3748 2 -9
1 4316 3560 3419 2 -9
1 4317 3560 3419 2 -9
1 4318 1190 1044 2 -9
1 4319 1190 1044 1 -9
1 4320 1190 1044 2 -9
1 4321 1025 931 2 -9
1 4322 1025 931 2 -9
1 4323 1025 931 2 -9
1 4324 1138 1139 1 -9
1 4325 1138 1139 2 -9
1 4326 839 3375 1 -9
1 4327 839 3375 0 -9
1 4328 839 3375 1 -9
1 4329 1134 6750 2 -9
1 4330 1134 6750 1 -9
1 4331 4335 3007 2 -9
1 4332 4335 3007 2 -9
1 4333 4335 3007 1 -9
1 4334 3377 3046 1 -9
1 4335 0 0 1 -9
1 4336 3229 206 2 -9
1927 4337 6875 6874 2 -9
1 4338 3377 3046 2 -9
1 4339 3377 3046 2 -9
1 4340 3377 3046 2 -9
1 4341 3377 3046 2 -9
1 4342 671 1054 2 -9
1 4343 671 1054 1 -9
1 4344 671 1054 2 -9
1 4345 0 0 2 -9
1534 4346 0 0 0 -9
1 4347 0 0 1 -9
1 4348 0 0 2 -9
1 4349 0 0 2 -9
1 4350 1006 3368 2 -9
1 4351 1006 3368 2 -9
1 4352 1006 3368 1 -9
1 4353 3572 3374 2 -9
1 4354 3572 3374 1 -9
1 4355 1146 616 1 -9
1 4356 1146 616 2 -9
1 4357 1146 616 1 -9
1 4358 1146 616 1 -9
1 4359 691 1383 2 -9
1 4360 691 1383 1 -9
1 4361 1183 1034 2 -9
1 4362 3177 3181 2 -9
1 4363 2857 3803 1 -9
1 4364 3091 3235 1 -9
1 4365 3091 3235 2 -9
1 4366 3091 3235 2 -9
1 4367 527 3948 2 -9
1 4368 527 3948 1 -9
1 4369 527 3948 2 -9
1 4370 922 673 2 -9
1 4371 922 673 1 -9
1 4372 3776 3503 1 -9
1 4373 3776 3503 1 -9
1 4374 3776 3503 1 -9
1 4375 3506 3427 1 -9
1 4376 3506 3427 1 -9
1 4377 3432 4912 2 -9
1 4378 3432 4912 1 -9
1 4379 3432 4912 1 -9
1 4380 546 585 1 -9
1 4381 546 585 1 -9
1 4382 546 585 1 -9
1 4383 722 3810 2 -9
1 4384 722 3810 1 -9
1 4385 722 3810 2 -9
1 4386 722 3810 1 -9
1 4387 729 3623 1 -9
1 4388 729 3623 1 -9
1 4389 729 3623 1 -9
1 4390 5891 3973 1 -9
1 4391 5891 3973 1 -9
1 4392 586 3954 2 -9
1 4393 586 3954 2 -9
1 4394 586 3954 1 -9
1535 4395 0 0 0 -9
1 4396 3609 3265 1 -9
1 4397 4029 1260 2 -9
1 4398 6912 313 2 -9
1 4399 3505 786 2 -9
1 4400 3505 786 2 -9
1 4401 597 1261 1 -9
1 4402 3505 786 1 -9
1 4403 3505 786 1 -9
1 4404 752 3811 2 -9
1 4405 752 3811 2 -9
1 4406 0 0 2 -9
1 4407 128 3076 2 -9
1 4408 128 3076 2 -9
1 4409 128 3076 2 -9
1 4410 2191 3065 1 -9
1 4411 2228 3065 2 -9
1 4412 2191 3065 2 -9
1 4413 5891 3973 1 -9
1 4414 5891 3973 1 -9
1 4415 5891 3973 2 -9
1 4416 3809 1153 1 -9
1 4417 3809 1153 2 -9
1 4418 3809 1153 2 -9
1 4419 3809 1153 1 -9
1 4420 2013 3738 2 -9
1 4421 2013 3738 2 -9
1 4422 0 0 2 -9
1 4423 3698 589 1 -9
1 4424 3698 589 1 -9
1 4425 3698 589 1 -9
1 4426 3016 305 2 -9
1 4427 3016 305 2 -9
1 4428 3016 305 1 -9
1 4429 597 1261 1 -9
1 4430 597 1261 2 -9
1 4431 597 1261 1 -9
1 4432 597 1261 2 -9
1 4433 6880 6879 2 -9
1 4434 847 558 2 -9
1 4435 847 558 1 -9
1 4436 847 558 1 -9
1 4437 722 3810 1 -9
1 4438 722 3810 1 -9
1 4439 722 3810 1 -9
1 4440 515 725 1 -9
1 4441 515 725 2 -9
1 4442 515 725 2 -9
1 4443 4594 3025 1 -9
1 4444 4594 3025 2 -9
1 4445 4594 3025 1 -9
1 4446 4594 3025 2 -9
1 4447 150 1292 1 -9
1 4448 150 1292 2 -9
1 4449 150 1292 2 -9
1 4450 790 789 2 -9
1 4451 790 789 2 -9
1 4452 790 789 2 -9
1 4453 916 3150 1 -9
1 4454 916 3150 2 -9
1 4455 922 984 1 -9
1 4456 922 984 2 -9
1 4457 922 984 1 -9
1 4458 5489 3813 1 -9
1 4459 5489 3813 1 -9
1 4460 3636 6189 1 -9
1 4461 3636 6189 1 -9
1 4462 5268 296 2 -9
1 4463 5268 296 1 -9
1 4464 1083 1380 2 -9
1 4465 1083 1380 1 -9
1 4466 1083 1380 1 -9
1 4467 1303 1271 1 -9
1 4468 2857 3803 1 -9
1 4469 1303 1271 1 -9
1 4470 1303 1271 2 -9
1 4471 3396 3400 2 -9
1 4472 3149 719 2 -9
1 4473 3149 719 2 -9
1 4474 3149 719 2 -9
1 4475 3149 719 1 -9
1 4476 1123 986 2 -9
1 4477 1123 986 1 -9
1 4478 1123 986 1 -9
1 4479 2951 1066 1 -9
1 4480 2951 1066 2 -9
1 4481 3758 1141 1 -9
1 4482 3758 1141 1 -9
1 4483 3758 1141 1 -9
1 4484 3801 1139 1 -9
1 4485 3801 1139 1 -9
1 4486 3801 1139 2 -9
1 4487 1025 931 1 -9
1 4488 1025 931 2 -9
1 4489 1025 931 1 -9
1 4490 1025 931 2 -9
1 4491 3604 3747 2 -9
1 4492 3604 3747 2 -9
1 4493 1150 1185 2 -9
1 4494 1150 1185 1 -9
1 4495 1150 1185 2 -9
1 4496 4086 3786 2 -9
1 4497 4335 1125 1 -9
1 4498 656 4336 2 -9
1 4499 656 4336 1 -9
1 4500 1149 613 2 -9
1 4501 1149 613 2 -9
1 4502 619 3735 1 -9
1 4503 619 3735 2 -9
1 4504 619 3735 2 -9
1 4505 4086 3786 1 -9
1 4506 4086 3786 1 -9
1 4507 4347 4348 2 -9
1 4508 4347 4348 2 -9
1 4509 4347 4348 2 -9
1 4510 674 623 1 -9
1 4511 674 623 2 -9
1 4512 674 623 1 -9
1 4513 817 3706 2 -9
1 4514 817 3706 2 -9
1 4515 3373 555 1 -9
1 4516 3373 555 2 -9
1 4517 4087 4345 1 -9
1 4518 4087 4345 1 -9
1 4519 3721 3993 1 -9
1 4520 2371 1361 1 -9
1 4521 2371 1361 1 -9
1 4522 3543 1386 2 -9
1 4523 3543 1386 1 -9
1 4524 3543 1386 1 -9
1 4525 3543 1386 1 -9
1 4526 839 3375 2 -9
1 4527 839 3375 2 -9
1 4528 839 3375 1 -9
1 4529 1192 690 1 -9
1 4530 1134 6750 2 -9
1 4531 1134 6750 1 -9
1 4532 612 3606 2 -9
1 4533 612 3606 2 -9
1 4534 3377 3046 2 -9
1 4535 3377 3046 1 -9
1 4536 3560 3503 2 -9
1 4537 3560 3503 2 -9
1 4538 3560 3503 2 -9
1542 4539 0 0 0 -9
1543 4540 0 0 0 -9
1 4541 0 0 2 -9
1 4542 0 0 1 -9
1 4543 3396 3400 2 -9
1 4544 3396 3400 1 -9
1 4545 3396 3400 2 -9
1 4546 671 1054 2 -9
1 4547 671 1054 2 -9
1 4548 839 3375 0 -9
1 4549 839 3375 2 -9
1 4550 1006 3368 2 -9
1 4551 1006 3368 2 -9
1 4552 1006 3368 2 -9
1 4553 1146 616 2 -9
1 4554 1146 616 2 -9
1 4555 1146 616 1 -9
1 4556 4347 4348 1 -9
1 4557 4347 4348 2 -9
1 4558 4347 4348 2 -9
1 4559 805 3498 1 -9
1 4560 805 3498 2 -9
1 4561 5268 296 1 -9
1 4562 5268 296 1 -9
1 4563 886 5280 1 -9
1 4564 886 5280 1 -9
1 4565 886 5280 2 -9
1 4566 886 5280 1 -9
1 4567 6714 4028 1 -9
1 4568 6714 4028 2 -9
1 4569 3288 3276 1 -9
1 4570 3288 3276 2 -9
1 4571 3288 3276 2 -9
1 4572 3288 3276 2 -9
1 4573 546 585 2 -9
1 4574 546 585 2 -9
1 4575 546 585 2 -9
1 4576 546 585 1 -9
1 4577 942 3235 1 -9
1 4578 942 3235 2 -9
1 4579 594 2640 1 -9
1 4580 529 4031 2 -9
1 4581 529 4031 2 -9
1 4582 529 4031 1 -9
1 4583 926 4032 1 -9
1 4584 926 4032 1 -9
1 4585 926 4032 2 -9
1 4586 926 4032 1 -9
1 4587 3506 3427 2 -9
1 4588 3506 3427 2 -9
1 4589 715 973 2 -9
1 4590 715 973 2 -9
1 4591 715 973 2 -9
1 4592 586 3954 1 -9
1 4593 0 0 1 -9
1 4594 6907 3104 1 -9
1 4595 4594 3025 2 -9
1 4596 3219 4035 1 -9
1 4597 3219 4035 2 -9
1 4598 3219 4035 2 -9
1 4599 3870 4642 1 -9
1 4600 3870 4642 1 -9
1 4601 3870 4642 2 -9
1 4602 3870 4642 2 -9
1 4603 514 4045 2 -9
1 4604 514 4045 1 -9
1 4605 514 4045 2 -9
1 4606 3879 566 2 -9
1 4607 3879 566 2 -9
1 4608 3879 566 2 -9
1 4609 539 3890 2 -9
1 4610 539 3890 2 -9
1 4611 539 3890 1 -9
1 4612 2185 4049 2 -9
1 4613 2185 4049 2 -9
1 4614 3990 965 1 -9
1 4615 3871 3097 1 -9
1 4616 3871 3097 1 -9
1 4617 3871 3097 2 -9
1 4618 729 3765 1 -9
1 4619 729 3765 1 -9
1 4620 729 3765 1 -9
1 4621 3860 4030 2 -9
1 4622 3860 4030 1 -9
1 4623 634 2654 1 -9
1 4624 1179 3643 2 -9
1 4625 1179 3643 2 -9
1 4626 1179 3643 2 -9
1 4627 1179 3643 2 -9
1 4628 3814 3063 2 -9
1 4629 3206 795 1 -9
1 4630 3206 795 2 -9
1 4631 3206 795 2 -9
1 4632 3206 795 2 -9
1 4633 2097 3488 2 -9
1 4634 2097 3488 1 -9
1 4635 2097 3488 1 -9
1 4636 527 3948 2 -9
1 4637 527 3948 2 -9
1 4638 527 3948 1 -9
1 4639 722 3281 2 -9
1 4640 722 3281 2 -9
1 4641 722 3281 2 -9
1 4642 0 0 2 -9
